Bruker BioSpin GmbH: the minispec
DataType=7
DataLimits=12.5091,407.609,5000
DataUnit=Time/ms,Intensity/%
c:\users\student\documents\nmr-apps\cpmg_pcii.app
07.01.2025 16:19:19

12.50908	1.111111111
12.56928	1.236263736
12.62948	1.117216117
12.68968	1.727716728
12.74988	1.837606838
12.81008	1.791819292
12.87028	1.568986569
12.93048	1.596459096
12.99068	1.953601954
13.05088	1.565934066
13.11108	1.99023199
13.17128	1.41025641
13.23148	1.486568987
13.29168	1.349206349
13.35188	0.9951159951
13.41208	0.8852258852
13.47228	0.8485958486
13.53248	0.6746031746
13.59268	1.01037851
13.65288	1.098901099
13.71308	1.477411477
13.77328	1.541514042
13.83348	1.785714286
13.89368	1.73992674
13.95388	2.13980464
14.01408	1.956654457
14.07428	2.158119658
14.13448	2.396214896
14.19468	2.423687424
14.25488	2.496947497
14.31508	2.423687424
14.37528	2.329059829
14.43548	2.506105006
14.49568	2.054334554
14.55588	1.974969475
14.61608	2.307692308
14.67628	1.733821734
14.73648	1.916971917
14.79668	1.773504274
14.85688	2.301587302
14.91708	2.457264957
14.97728	3.070818071
15.03748	2.783882784
15.09768	3.055555556
15.15788	3.11965812
15.21808	3.498168498
15.27828	3.836996337
15.33848	4.218559219
15.39868	4.316239316
15.45888	4.358974359
15.51908	4.523809524
15.57928	4.835164835
15.63948	4.249084249
15.69968	4.34981685
15.75988	4.23992674
15.82008	4.09035409
15.88028	3.711843712
15.94048	3.122710623
16.00068	2.841880342
16.06088	2.536630037
16.12108	2.158119658
16.18128	2.136752137
16.24148	1.626984127
16.30168	1.52014652
16.36188	1.526251526
16.42208	1.684981685
16.48228	2.094017094
16.54248	2.670940171
16.60268	2.631257631
16.66288	2.927350427
16.72308	2.78998779
16.78328	2.936507937
16.84348	2.713675214
16.90368	2.722832723
16.96388	2.197802198
17.02408	1.391941392
17.08428	0.9126984127
17.14448	0.9188034188
17.20468	2.02991453
17.26488	3.162393162
17.32508	4.096459096
17.38528	5.72954823
17.44548	7.316849817
17.50568	8.586691087
17.56588	10.06105006
17.62608	11.84065934
17.68628	12.51526252
17.74648	14.07509158
17.80668	15.58302808
17.86688	16.55372405
17.92708	17.73199023
17.98728	17.78693529
18.04748	18.11355311
18.10768	18.34554335
18.16788	18.1013431
18.22808	17.82051282
18.28828	17.8968254
18.34848	17.97008547
18.40868	18.40964591
18.46888	19.24908425
18.52908	21.36752137
18.58928	24.56349206
18.64948	28.27228327
18.70968	32.67094017
18.76988	37.67094017
18.83008	43.95909646
18.89028	50.68376068
18.95048	57.52442002
19.01068	65.22893773
19.07088	72.56105006
19.13108	80.42735043
19.19128	88.05250305
19.25148	96.19352869
19.31168	102.4267399
19.37188	106.5720391
19.43208	109.6978022
19.49228	112.0634921
19.55248	114.2887668
19.61268	115.2991453
19.67288	115.9371184
19.73308	116.4652015
19.79328	116.6697192
19.85348	116.6330891
19.91368	116.8742369
19.97388	117.0787546
20.03408	117.4786325
20.09428	117.9334554
20.15448	118.0952381
20.21468	118.003663
20.27488	117.8510379
20.33508	116.8131868
20.39528	115.0854701
20.45548	113.6965812
