Wavelength;./data/KMnO4-HIGH-CONC.txt;./data/WATER.txt;./data/KMnO4-DILUTED.txt
1049,389059766022;0,004766114;0,006819337;0,005322022
1048,6906035237353;0,004816163;0,006908205;0,005455566
1047,9918359427388;0,004897217;0,007009278;0,005570557
1047,2927572304854;0,004883301;0,006989747;0,005638185
1046,709954116961;0,004996338;0,007061036;0,005745118
1046,0103055365096;0,004903809;0,007187014;0,005845215
1045,3103464130843;0,004964112;0,007158204;0,005884035
1044,6100769544912;0,005163575;0,007317139999999998;0,006115724
1043,9094973686288;0,005089845;0,007369386;0,006098634
1043,3254442943537;0,005125489;0,007496095;0,006191896
1042,6242966820944;0,005357422;0,007699952;0,006506104
1041,9228395321109;0,005358644;0,007835939;0,006632569
1041,2210730526535;0,005531983;0,008054933;0,006785402
1040,5189974520656;0,005561036;0,008093506999999998;0,006996583
1039,933698467751;0,00557129;0,008116945;0,00694629
1039,2310566865071;0,005618653;0,008231935;0,007151613
1038,5281063749346;0,005686036;0,008388184999999998;0,00709961
1037,8248477417285;0,005675538;0,008478028999999998;0,007283203999999998
1037,1212809956742;0,00590796;0,008618897;0,007437013999999999
1036,4174063456487;0,005808839;0,008610598;0,007293458
1035,8306090836297;0,005813966;0,008669436;0,007388429
1035,1261704857948;0,006003907;0,008877932;0,007548341
1034,4214245763033;0,005967531;0,008903321;0,007520265
1033,7163715643835;0,005971437;0,008896485;0,007552248
1033,011011659353;0,006047853;0,00900879;0,007592042999999998
1032,422977457333;0,005925294;0,008992188;0,007547364
1031,717055458883;0,005958253;0,00899341;0,007496583
1031,0108271608858;0,005937257;0,008881593;0,00742676
1030,3042927730091;0,005810304;0,008907717;0,007367677
1029,597452505011;0,00595337;0,009020509;0,007463868
1029,0081854413133;0,005890871;0,008946534;0,00725635
1028,3007849381834;0,005940187;0,008971925;0,007186769
1027,5930791497403;0,006045167;0,009035891;0,007364258999999998
1026,8850682860902;0,005940187;0,008902589;0,007182374
1026,1767525574296;0,005874269;0,00892676;0,007075196
1025,468132174045;0,00579419;0,008949221;0,006972902
1024,8773826173074;0,005749512;0,008743654;0,00691089
1024,168204246726;0,005720215;0,008775147;0,006823487
1023,4587218177253;0,00547998;0,008596437;0,006649903
1022,748935540939;0,005398195;0,008447266999999998;0,00645752
1022,0388456270907;0,005474854;0,008519288;0,006408692
1021,4468722393284;0,005400879;0,008256348999999998;0,006231202
1020,7362262051288;0,005345948;0,008140869999999998;0,006178957
1020,0252771314069;0,005317628;0,008016115;0,006177247
1019,3140252292318;0,005177002;0,007796876;0,006008546
1018,6024707097622;0,005076661;0,007848390999999998;0,005851319
1018,0092775966181;0,005129883;0,007696777999999999;0,005848145
1017,2971688274996;0,004958985;0,007496583;0,005649903
1016,5847580398579;0,005014649;0,007471437;0,005673584
1015,8720454451952;0,004908692;0,007244874;0,005522705
1015,1590312551044;0,004946534;0,007087648;0,005567627
1014,4457156812676;0,00498877;0,007107912;0,005692872
1013,8510559654884;0,004870118;0,007004395;0,005543702
1013,1371884048654;0,004800538;0,006851808;0,005492188
1012,4230200607475;0,004905274;0,006940187;0,005714112
1011,7085511451595;0,004840333;0,006876466;0,005566407
1010,993781870215;0,004910157;0,006982667;0,005752931
1010,3979115196778;0,005107179;0,006933351;0,005746095
1009,6825921371163;0,004990724;0,006791993;0,005666993
1008,9669729966715;0,005125;0,006911867;0,005768556
1008,2510543107993;0,005000733;0,00682129;0,005747804
1007,5348362920439;0,005020265;0,006739259;0,00566211
1006,8183191530383;0,005092286;0,00689502;0,005793702
1006,2209931960301;0,00503418;0,006855226;0,005848145
1005,5039282224492;0,00505542;0,00692627;0,005785645
1004,7865647315609;0,005195558;0,007022706;0,005879152
1004,068902936338;0,005180665;0,007124757;0,00580713
1003,350943049843;0,005207032;0,007021486;0,005847657
1002,752415589594;0,005294923;0,007144288;0,005843263
1002,0339097560951;0,005154053;0,007031739;0,00570044
1001,3151064354792;0,005224122;0,007159669;0,005648194
1000,5960058411466;0,005109376;0,007023683;0,005579591
999,8766081865869;0,004937745;0,006975343;0,00551416
999,2768833741961;0,005029786;0,007095461;0,005519288
998,5569416639901;0,004875001;0,00686548;0,005288819
997,8367034989208;0,004807862;0,006803468;0,005204346
997,116169092815;0,004892579;0,006722658;0,005258546
996,3953386595869;0,004799806;0,006500001;0,005176026
995,6742124132394;0,004735108;0,006530519;0,005229492
995,0730480607142;0,004730225;0,006385988;0,005295167
994,3513800464176;0,004663819;0,006263673;0,00522461
993,6294168258187;0,004742432;0,006293214;0,005403077
992,9071586132561;0,004729493;0,006098878;0,005529298
992,1846056231566;0,004755128;0,006140382;0,005561769
991,5822531088797;0,005029297;0,006207276;0,005871583
990,8591602504986;0,005001954;0,006106203;0,006094972
990,1357732225965;0,005040772;0,006163087;0,006463869
989,4120922399352;0,005415528;0,006385988;0,007014406
988,6881175173638;0,00568042;0,006443849;0,007505861
988,0845810189631;0,006080568;0,006725099;0,008058839999999998
987,3600683315219;0,006329347;0,007065431;0,008696535
986,6352625133817;0,006557863;0,007212403;0,009266358
985,9101637797255;0,006924807;0,00767212;0,01006128
985,1847723458228;0,007522463;0,008035158;0,01096362
984,4590884270302;0,007995362;0,008598144999999998;0,01169165
983,8541285575081;0,008414797;0,009214356000000002;0,01256323
983,1279089760347;0,008876953999999998;0,009692384;0,0131565
982,4013975203197;0,009384523;0,0103523;0,01394702
981,6745944060525;0,01014917;0,0113313;0,01506104
980,9474998490085;0,01080469;0,01223853;0,01592456
980,3413652439712;0,01114746;0,01295288;0,01675489
979,6137369358744;0,01169068;0,01367481;0,01760401
978,8858177968351;0,01200269;0,01433814;0,01814087
978,1576080429605;0,01253345;0,0151355;0,01894922
977,4291078904437;0,01308228;0,01614551;0,01997998
976,8218027537492;0,01353296;0,01697461;0,02064063
976,0927707655098;0,01404981;0,01780567;0,02139014
975,3634489916437;0,01439234;0,0185625;0,02214478
974,6338376486744;0,01476489;0,01928858;0,02261255
973,9039369532118;0,01527539;0,02030713;0,02361793
973,1737471219507;0,01563867;0,02111353;0,02420679
972,56503488467;0,01608594;0,0219502;0,0249524
971,8343155342028;0,0164961;0,02259326;0,0255149
971,103307662373;0,01661524;0,02313355;0,02587159
970,3720114862047;0,01703101;0,02386011;0,02649512
969,6404272228078;0,0172312;0,02447339;0,02706519
969,030553760037;0,01756812;0,02502125;0,02742139
968,2984419008862;0,01790064;0,02571314;0,02797877
967,5660425701153;0,01800953;0,0262046;0,0283313
966,8333559851607;0,01827784;0,02658326;0,02882227
966,100382363545;0,01859131;0,02741309;0,02926563
965,4893519050729;0,01866455;0,02787037;0,02961451
964,7558526148156;0,01893946;0,02821314;0,02988477
964,0220669046728;0,0192146;0,02864429;0,03028565
963,2879949924936;0,01924146;0,02898267;0,03033716
962,5536370962121;0,01924512;0,0294314;0,03059571
961,8189934338465;0,01925147;0,02974756;0,03074439
961,2065722456867;0,01935694;0,03000489;0,03064722
960,4714052453577;0,01938379;0,03033814;0,03073658
959,7359530971246;0,01921729;0,03057178;0,0304148
959,0002160193304;0,01921924;0,0306189;0,03035499
958,2641942304036;0,01911011;0,03084864;0,02989625
957,650625409604;0,01874414;0,03092359;0,02920118
956,9140822178537;0,01849219;0,03091675;0,02857178
956,1772549343088;0,0181189;0,03085816;0,02789917
955,4401437777213;0,017646;0,03055274;0,02714429
954,7027489669271;0,01724488;0,03023584;0,02613868
954,0880367689057;0,01630054;0,02953467;0,02476929
953,3501224940438;0,01565454;0,02890577;0,02372999
952,6119251854675;0,01513526;0,0284585;0,02276001
951,8734450623352;0,01446045;0,02736036;0,0217854
951,1346823438895;0,0138335;0,02678418;0,02091553
950,3956372494564;0,01313892;0,02572608;0,02004273
949,7795507918405;0,01231568;0,02435694;0,01914429
949,0399885780146;0,01191455;0,02332227;0,01863843
948,3001446100809;0,01168555;0,02247486;0,01835816
947,5600191076868;0,0114314;0,02147779;0,01813696
946,8196122905631;0,01141528;0,02064942;0,01835449
946,2023918750133;0,01137134;0,01964405;0,01875171
945,4614698851858;0,01158423;0,01885864;0,01923194
944,7202672036531;0,01191846;0,01868409;0,01998779
943,9787840504656;0,01237305;0,01845972;0,02075171
943,2370206457574;0,0128728;0,01844995;0,0215835
942,6186705530179;0,01376368;0,01896265;0,0228158
941,8763939258679;0,014625;0,01948535;0,02429126
941,1338376713617;0,01541284;0,02015528;0,02539844
940,3910020099518;0,01619019;0,02089429;0,02660743
939,6478871621737;0,01677002;0,02159229;0,02752198
938,9044933486456;0,01764234;0,02261304;0,02858936
938,284785564425;0,0185625;0,02403077;0,02982691
937,5408808869586;0,01918335;0,02507813;0,03084766
936,7966978692775;0,0198418;0,02627027;0,03176661
936,052236732317;0,02030835;0,02729737;0,0324524
935,3074976970953;0,02072803;0,02829786;0,03312427
934,6866697105269;0,02134742;0,02964966;0,03393433
933,941421769466;0,02183985;0,03084034;0,03446265
933,1958965568095;0,02206788;0,03166651;0,03498707
932,4500942938914;0,0224065;0,0325442;0,03554078
931,7040152021277;0,02249756;0,03301319;0,03566529
930,957659503017;0,02265088;0,0337334;0,03605201
930,335485283003;0,0228982;0,03434253;0,03639185
929,5886230459756;0,02306641;0,03480811;0,03677149
928,8414848296259;0,02310865;0,0352732;0,03722657
928,0940708557666;0,02325928;0,03556958;0,03758961
927,3463813462926;0,0234795;0,03582203;0,03825318
926,7230964366119;0,02397339;0,03626807;0,03920582
925,9749023550917;0,02425684;0,0365857;0,04015357
925,2264333671023;0,02474073;0,03702442;0,0411272
924,4776896948516;0,02529786;0,0374585;0,04234303
923,7286715606289;0,02595386;0,037865;0,04362671
923,1042802840868;0,0267461;0,03860059;0,04515162
922,3547595471882;0,02790186;0,0395481;0,04731666
921,6049649785801;0,02907569;0,04055567;0,04942482
920,8548968008643;0,03033765;0,04183668;0,0511753
920,1045552367234;0,03141211;0,04315601;0,05317774
919,3539405089211;0,03251417;0,04440845;0,05491285
918,7282197298362;0,03413355;0,04645484;0,05748048
917,9771047808243;0,03576587;0,04864479;0,05980421
917,2257172997561;0,03703785;0,05076344;0,06198048
916,4740575097053;0,03813697;0,05257569;0,06369752
915,7221256338273;0,03921656;0,05434791;0,06537526
915,0953080549732;0,04032203;0,05647413;0,06726709
914,3428779349304;0,04166358;0,05903346;0,06916139
913,5901763617721;0,0426565;0,06130714;0,07072169
912,8372035589625;0,04376441;0,06318044;0,07201198
912,0839597500468;0,0444502;0,06483009;0,07301855999999998
911,4560497187297;0,04503003;0,06646925;0,07373560999999998
910,7023096461493;0,0456167;0,06843996;0,07468115999999998
909,9482992012772;0,04612085;0,07030323;0,07522901999999998
909,1940186079667;0,04636011;0,07155421;0,07541895
908,4394680901506;0,04654688;0,07261328999999998;0,07553688
907,6846478718425;0,04643873;0,07345289;0,07534449999999998
907,0554251637136;0,04638721;0,07429687999999998;0,07512085999999998
906,3001110765822;0,04599049;0,07487257;0,07466432
905,5445279240981;0,04570972;0,07532618;0,07402417999999998
904,7886759305813;0,04535743;0,07548486999999998;0,07389136999999998
904,032555320432;0,04479102;0,07540529;0,07330396999999998
903,4022497806617;0,04451758;0,07516407;0,07301294999999998
902,6456372897667;0,04412354;0,0750027;0,07298707
901,8887568184708;0,04376368;0,07424757;0,07332497
901,13160859148;0,04386011;0,07373072;0,07414162
900,3741928335783;0,04398072;0,07340186999999998;0,07519019
899,742808833663;0,04443678;0,07293336;0,07673463
898,9849031865045;0,04527295;0,07287061999999998;0,07872999
898,2267306457566;0,04689454;0,07281886;0,08228517
897,4682914365077;0,04860402;0,07336695;0,08587330999999998
896,7095857839261;0,05072267;0,07436842;0,08947658
895,9506139132579;0,05291652;0,07579395999999998;0,0934441
895,3179341558896;0,05516382;0,07787159;0,096834
894,5584748040097;0,05845241;0,08085792999999998;0,101762
893,7987498726727;0,0620647;0,08533791;0,1071167
893,0387595874284;0,06481373;0,08901003;0,1109461
892,2785041739052;0,06716627;0,09279176;0,1146253
891,6447556302564;0,06931349;0,09651662;0,1177979
890,88401473449;0,07148219;0,1004507;0,121096
890,1230093501522;0,07422267;0,1058472;0,1252373
889,3617397031728;0,07631103999999998;0,1101077;0,1284634
888,60020601956;0,07800245;0,11372;0,1311748
887,9653930850069;0,08001197;0,1175298;0,1339321
887,203375921487;0,08119092999999998;0,1207669;0,1359158
886,441095362116;0,08283472999999998;0,1243797;0,1388811
885,678551633202;0,08482618;0,1284719;0,1418675
884,9157449611318;0,08585304;0,1313972;0,1440867
884,1526755723697;0,08688453999999998;0,1339448;0,1459429
883,5165838921433;0,08784279;0,1364273;0,1477874
882,7530334445506;0,08877443;0,1385769;0,149553
881,9892209223391;0,09009426;0,1414898;0,1518628
881,2251465522719;0,09119557;0,1436819;0,1535015
880,46081056119;0,09213894;0,145771;0,1551258
879,8236642162768;0,09319508000000001;0,1478921;0,1567361
879,0588491760816;0,09371998;0,1495591;0,1581402
878,2937731580092;0,0948025;0,1516228;0,1598064
877,5284363891976;0,0961233;0,1539509;0,1618345
876,762839096863;0,09695168;0,1555164;0,1630652
876,124642506204;0,09799148;0,1571138;0,1646147
875,3585681777963;0,09856325;0,1586978;0,1659859
874,5922339700625;0,0993174;0,1601826;0,1674278
873,8256401105149;0,1004988;0,1620681;0,1691133
873,0587868267421;0,1013274;0,1637234;0,1705247
872,2916743464104;0,102126;0,1649561;0,1721209
871,6522161130652;0,1026831;0,1665078;0,1732551
870,884629030596;0,1033902;0,167753;0,1744241
870,116783397039;0,1043057;0,1695015;0,1760638
869,3486794403545;0,1051839;0,1713394;0,1777005
868,5803173885794;0,1059463;0,1725274;0,1786763
867,939818687366;0,1065335;0,1737136;0,1797874
867,1709840537767;0,1072722;0,1747337;0,1808801
866,4018919716184;0,1081033;0,176305;0,1822114
865,6325426692221;0,1091321;0,1781355;0,1840359
864,8629363749941;0,109741;0,1797307;0,1856167
864,0930733174181;0,1107227;0,1812654;0,1867617
863,4513247956617;0,1117149;0,1824654;0,1881797
862,6809915989553;0,1122527;0,1836934;0,1896509
861,9104022866841;0,1133206;0,1852053;0,1912427
861,1395570876227;0,1145205;0,1869283;0,1933897
860,3684562306222;0,1155486;0,1885723;0,1951441
859,7256770540199;0,1164575;0,1900179;0,1966807
858,9541080854268;0,1173621;0,1915713;0,1981707
858,182284107718;0,1183792;0,1931023;0,19999
857,4102053500349;0,1196096;0,1947952;0,20216
856,637872041595;0,1207026;0,1966214;0,2040481
855,9940666681548;0,1217918;0,198473;0,2053396
855,2212672789061;0,1227722;0,1999558;0,2068765
854,4482139887599;0,1236687;0,201388;0,2083914
853,6749070272225;0,1248338;0,2035203;0,2103409
852,9013466238758;0,1260935;0,205854;0,2124339
852,1275330083774;0,1270176;0,2076248;0,214041
851,482495068584;0,1278321;0,2092122;0,2153084
850,7082178275265;0,1286485;0,2107459;0,2167391
849,9336880254202;0,1296741;0,2120623;0,2181748
849,1589058922103;0,1307522;0,2141614;0,2197928
848,3838716579164;0,1315669;0,2158292;0,2213748
847,7378173847876;0,1325015;0,2174327;0,2228167
846,962321562834;0,1331831;0,218771;0,2239458
846,1865742919256;0,1339463;0,2202088;0,225292
845,4105758023686;0,1349678;0,2220198;0,2271514
844,6343263245444;0,1359209;0,2238777;0,2288543
843,9872601988022;0,136897;0,2252229;0,2304859
843,2105511744189;0,1376817;0,2266827;0,2318726
842,4335918149185;0,1382395;0,2280157;0,233104
841,6563823509678;0,1390684;0,2293287;0,2343699
840,8789230133066;0,1402972;0,2313985;0,236179
840,1012140327501;0,1413086;0,2328484;0,2378724
839,4529326827583;0,1420283;0,2343255;0,2396101
838,6747666232828;0,1428335;0,2356932;0,2412464
837,8963515752893;0,1439207;0,2369852;0,2423711
837,1176877698758;0,1450899;0,2388116;0,2442002
836,3387754382147;0,1462598;0,241003;0,2464456
835,6894921488885;0,147083;0,2424939;0,2481263
834,9101247864239;0,148221;0,2439341;0,2497342
834,1305095531004;0,1491751;0,2456358;0,251261
833,3506466803725;0,1499817;0,2472696;0,2530889
832,5705363997686;0,1514502;0,2494803;0,2550777
831,9202556742247;0,1524959;0,2511163;0,25702
831,1396924140887;0,1537102;0,2530398;0,2584644
830,3588824024717;0,1548106;0,2549673;0,2600337
829,5778258711837;0,1557522;0,2565967;0,2614278
828,796523052107;0,1570916;0,2587808;0,2639471
828,0149741771976;0,1583357;0,2610918;0,2663821
827,3634956561845;0,1592515;0,2629871;0,2679717
826,5814962815974;0,1604397;0,2648587;0,269572
825,7992515087822;0,1612241;0,2662952;0,2710289
825,0167615699735;0,1623967;0,2679231;0,2730484
824,23402669748;0,1636336;0,2701985;0,275504
823,5815607025976;0,1648245;0,2722105;0,277533
822,7983773886125;0,165846;0,2743455;0,2790914
822,0149497995434;0,166751;0,2760574;0,2807471
821,2312781679774;0,1673306;0,2776241;0,2822268
820,4473627265733;0,1688599;0,2796568;0,2844476
819,793913783012;0,1703352;0,2820367;0,2865967
819,0095519614118;0,1714229;0,2839444;0,2884825
818,2249469895667;0,1724327;0,2856934;0,2901914
817,4400991004129;0,1733308;0,2872779;0,2918223
816,6550085269587;0,174512;0,289232;0,2936236
815,8696755022843;0,176062;0,291605;0,2959891
815,2150462774681;0,1770164;0,2938181;0,2980484
814,42926936449;0,1781326;0,2958529;0,2996521
813,6432506610764;0,1791746;0,2975826;0,3013387
812,8569904005832;0,1801822;0,299021;0,3032273
812,0704888164378;0,1816651;0,3017032;0,305293
811,4148866536498;0,1829033;0,304118;0,3077413
810,6279432493096;0,1840576;0,3058389;0,3097254
809,8407591830846;0,1849536;0,3078438;0,3117779
809,0533346886757;0,1861721;0,3093858;0,3135435
808,2656699998568;0,1875303;0,3114827;0,315668
807,609099446038;0,1887957;0,3143028;0,31784391666666667
806,8209950081975;0,190022;0,3163372;0,3206153
806,032651038691;0,1911658;0,3186075;0,3229549
805,2440677715646;0,192867;0,3204036;0,3249754
804,4552454409358;0,1939366;0,3223853;0,3270262
803,6661842809922;0,1955586;0,3250486;0,3293404
803,0084510443172;0,1972232;0,328188;0,3320306
802,2189526391045;0,1986924;0,3303191;0,3343973
801,4292160684951;0,200325;0,3327386;0,3364246
800,6392415669487;0,2014361;0,334408;0,3383489
799,849029368996;0,202448;0,3368792;0,3405347
799,1903377996417;0,2039949;0,3398824;0,3432693
798,3996904343044;0,2057041;0,342232;0,3454422
797,6088060374456;0,206877;0,3445891;0,3475608
796,8176848438655;0,207472;0,3467464;0,3494583
796,0263270884352;0,2083218;0,3487559;0,3514385
795,3666817547704;0,2097249;0,3513384;0,35361991666666664
794,5748909128586;0,2113445;0,3543152;0,3567222
793,7828641749443;0,2127247;0,3569102;0,3589332
792,9906017761673;0,2137945;0,3591516;0,3610184
792,1981039517367;0,2147881;0,3611124;0,3631263
791,4053709369321;0,2159727;0,3633142;0,3649993
790,7445806017388;0,2176653;0,3660128;0,3679554
789,951417015886;0,2191712;0,3685948;0,37024
789,1580189066631;0,2205686;0,371045;0,3721407
788,3643865096166;0,2214673;0,3729888;0,3742847
787,5705200603625;0,222337;0,3749375;0,3761524
786,9087860661368;0,2239576;0,3775001;0,3787117
786,1144911333472;0,2254537;0,3810387;0,3814808
785,3199628163064;0,2266841;0,3835333;0,3835074
784,5252013508969;0,2276182;0,3858553;0,386025
783,7302069730695;0,2286626;0,387598;0,3880006
782,9349799188453;0,2298999;0,3898133;0,3898409
782,2721131384022;0,231742;0,3927135;0,3927606
781,4764601240105;0,2332398;0,3958177;0,395275
780,6805751023214;0,2347649;0,3980326;0,3975924
779,88445830962;0,2360723;0,4005552;0,4000748
779,08810998226;0,2370047;0,4026614;0,4018064
778,4243096799389;0,2381236;0,4055789;0,4046849
777,6275374864629;0,2393389;0,4086536;0,4070904
776,8305344283706;0,2403692;0,4110284;0,4093126
776,0333007422786;0,2416299;0,413366;0,4111485
775,2358366648724;0,2422996;0,4154771;0,4130982
774,571107444473;0,2435093;0,4178241;0,4149652
773,7732215979422;0,2444646;0,4210047;0,4176182
772,9751060310767;0,2454617;0,4240426;0,4198426
772,1767609808239;0,2466954;0,425952;0,421527
771,3781866841992;0,2476614;0,4283311;0,4230658
770,5793833782857;0,2480018;0,430119;0,4246219
769,913539190131;0,2486968;0,4327733;0,4265638
769,1143166498388;0,2492615;0,4355521;0,4283553
768,3148657723629;0,2500562;0,4376666;0,4294261
767,515186795047;0,2508452;0,439786;0,4303035
766,7152799553028;0,2510945;0,4412498;0,4312894
766,0485170319323;0,2512415;0,4432017;0,4321568
765,2481930612366;0,2514886;0,4450316;0,4330694
764,447641901145;0,2516292;0,4471175;0,4339918
763,6468637893275;0,2517872;0,4489654;0,4346188
762,8458589635218;0,2517164;0,4503104;0,4350272
762,1781819292829;0,2509627;0,451096;0,4352662
761,3767620788465;0,2510723;0,4525248;0,435699
760,5751161883769;0,250231;0,4543382;0,4350342
759,7732444958699;0,2497041;0,4553907;0,4343739
758,9711472393875;0,2491765;0,456077;0,4336558
758,168824657059;0,2484334;0,4564651;0,4326512
757,5000505530531;0,2475594;0,4568175;0,4313961
756,6973154920366;0,2464344;0,4571073;0,4295284
755,8943557802367;0,2448514;0,4569032;0,4273921
755,0911716560386;0,2435511;0,4568761;0,4252317
754,2877633578945;0,2416453;0,4559044;0,4228333
753,618085370865;0,2403491;0,4547738;0,4202117
752,8142667066863;0,2382842;0,4543827;0,4168975
752,0102245445365;0,235304;0,4529381;0,4122455
751,2059591231218;0,2327527;0,4515489;0,4087496
750,4014706812161;0,2303257;0,4496724;0,4052357
749,7308934557277;0,2279666;0,447097;0,4010816
748,9259967632865;0,225326;0,4450458;0,3968924
748,1208777272368;0,2212796;0,4410692;0,3906676
747,3155365866047;0,2173792;0,4374442;0,3853617
746,5099735804823;0,2141358;0,4341754;0,3801903
745,7041889480279;0,2111275;0,430452;0,3747046
745,0325326290099;0,2075735;0,4263688;0,369428
744,2263423029791;0,2033201;0,4218255;0,3630682
743,419931028588;0,1977711;0,4150616;0,3539434
742,6132990452473;0,1938885;0,4101382;0,3477935
741,806446592432;0,1896521;0,4052003;0,3451656
741,1339013070526;0,1850945;0,399735;0,3452398
740,3266452823894;0,1816497;0,3943682;0,3476495
739,5191694671211;0,1795371;0,3864539;0,3512068
738,7114741009735;0,179667;0,3789747;0,3545581
737,9035594237386;0,180564;0,3726251;0,3566094
737,2301298364484;0,1807486;0,3681214;0,35804356666666665
736,4218137118927;0,1808599;0,3668623;0,3601805
735,6132789560113;0,1809797;0,3693057;0,3622452
734,8045258088443;0,1808789;0,3739175;0,3643104
733,9955545104971;0,1807674;0,3771717;0,366295
733,1863653011396;0,181105;0,3800072;0,3678765
732,5118746735249;0,1807232;0,3824059;0,3692395
731,7022865846386;0,1806541;0,3845638;0,3704781
730,8924812655754;0,180627;0,3876524;0,371816
730,0824589567525;0,1802805;0,3903441;0,3733687
729,2722198986519;0,1796126;0,3922684;0,3746426
728,5968552847442;0,1787664;0,3940316;0,3756226
727,7862194777673;0,1785291;0,3956795;0,3764281
726,9753676032282;0,1779627;0,3977186;0,3780303
726,1642999018551;0,1771641;0,3998248;0,3789412
725,3530166144404;0,1761438;0,4014786;0,3799056
724,6767826982439;0,1755169;0,4028465;0,38076193333333336
723,8651047953571;0,1746802;0,4040274;0,3819354
723,0532119890212;0,1738711;0,4051675;0,3824444
722,2411045202737;0,1729392;0,4074412;0,3835147
721,4287826302159;0,1717434;0,4090372;0,3844039
720,6162465600124;0,1710005;0,4102068;0,3853963
719,9389697323753;0,1701704;0,4111641;0,3862735
719,126041625141;0,1690801;0,4122579;0,3867569
718,3129000214066;0,1679793;0,4138102;0,3873885
717,49954516258;0,1665291;0,4154815;0,3883353
716,6859772901327;0,1656023;0,416712;0,3887738
716,0078415186084;0,1651521;0,4176429;0,3893787
715,1938837485548;0,1637503;0,4185108;0,389785
714,3797136493927;0,1624341;0,4198736;0,3900736
713,5653314628358;0,1609307;0,4211729;0,3908924
712,7507374306605;0,1593807;0,4221915;0,3913709
712,0717474184734;0,1582102;0,42306225000000003;0,39171906666666667
711,2567656308199;0,1572114;0,424317;0,3915787
710,4415726829229;0,155656;0,4250303;0,3917652
709,6261688167991;0,153877;0,42591;0,3924146
708,8105542745284;0,1518508;0,4273519;0,392765
707,9947292982532;0,1501729;0,428191;0,3929683
707,3147145778961;0,148596;0,428732;0,3929734
706,4985044350508;0,1468867;0,4295619;0,392899
705,6820845446096;0,145189;0,4302474;0,393087
704,8654551489544;0,1428797;0,4310941;0,3932979
704,0486164905285;0,1410596;0,4319993;0,393681
703,3677579299558;0,1391145;0,4327494;0,3934474
702,5505362530031;0,137238;0,433433;0,3937518
701,7331060005407;0,1356565;0,4338326;0,3940557
700,91546741525;0,1337739;0,4345145;0,3947681
700,097620739874;0,1302356;0,4357666;0,3949681
699,2795662172175;0,1278125;0,4368931;0,3952125
698,5976955179906;0,1259282;0,4378065;0,3955006
697,7792605728105;0,1232671;0,4385248;0,3954669
696,9606184686324;0,1212205;0,4390538;0,3957137
696,1417694484977;0,1191902;0,4400736;0,3955113
695,322713755509;0,1172236;0,4405755;0,395431
694,6400096450169;0,115791;0,4409627;0,3955765
693,8205756833905;0,114282;0,4415403;0,3954827
693,0009357380338;0,1129446;0,4418738;0,3950435
692,1810900522838;0,1113679;0,4426631;0,394908
691,3610388695394;0,1087044;0,4437813;0,3944852
690,6775060826901;0,1066882;0,4446258;0,3943521
689,857078787818;0,1053697;0,4447686;0,3944268
689,036446685911;0,1034961;0,4447926;0,3939693
688,2156100206017;0,1019378;0,4452308;0,3938851
687,3945690355823;0,09973927;0,4457462;0,3931021
686,5733239746066;0,09769314;0,4467274;0,3930509
685,8887973750022;0,09613332;0,4470245;0,3928651
685,0671788080554;0,09445436;0,4476217;0,3925892
684,2453568561152;0,09290577;0,4479376;0,3920931
683,423331763167;0,09102687;0,4483599;0,3919449
682,6011037732562;0,0888318;0,4485514;0,3914161
