Bruker BioSpin GmbH: the minispec
DataType=5
DataLimits=140.559,159.987,8096
DataUnit=Time/ms,Intensity/%
c:\users\admin\documents\pc2-pulssequenzen\t1_pcii.app
07.01.2025 16:12:11

140.55918	61.89010989
140.56158	62.10744811
140.56398	62.004884
140.56638	62.05860806
140.56878	62.03418803
140.57118	62.33211233
140.57358	62.3956044
140.57598	62.34432234
140.57838	62.42002442
140.58078	62.52747253
140.58318	62.56166056
140.58558	62.69352869
140.58798	62.39316239
140.59038	62.7960928
140.59278	62.82051282
140.59518	62.8962149
140.59758	62.88156288
140.59998	62.92551893
140.60238	62.9035409
140.60478	63.15750916
140.60718	63.28205128
140.60958	63.29426129
140.61198	63.20634921
140.61438	63.37484737
140.61678	63.28205128
140.61918	63.41391941
140.62158	63.3040293
140.62398	63.51404151
140.62638	63.46520147
140.62878	63.4969475
140.63118	63.56532357
140.63358	63.56288156
140.63598	63.54822955
140.63838	63.76312576
140.64078	63.85103785
140.64318	63.82661783
140.64558	63.82905983
140.64798	63.92429792
140.65038	63.90964591
140.65278	63.93406593
140.65518	63.90720391
140.65758	63.84859585
140.65998	64.01709402
140.66238	64.07814408
140.66478	63.9047619
140.66718	64.06349206
140.66958	64.03418803
140.67198	64.2979243
140.67438	64.04395604
140.67678	64.0976801
140.67918	64.12210012
140.68158	64.17338217
140.68398	64.13919414
140.68638	64.25641026
140.68878	64.24420024
140.69118	64.29304029
140.69358	64.27106227
140.69598	64.37851038
140.69838	64.15140415
140.70078	64.34676435
140.70318	64.33455433
140.70558	64.23931624
140.70798	64.45665446
140.71038	64.45421245
140.71278	64.37851038
140.71518	64.43223443
140.71758	64.41758242
140.71998	64.28815629
140.72238	64.34920635
140.72478	64.44932845
140.72718	64.3956044
140.72958	64.38095238
140.73198	64.52014652
140.73438	64.42979243
140.73678	64.32967033
140.73918	64.38339438
140.74158	64.34920635
140.74398	64.33699634
140.74638	64.4029304
140.74878	64.46886447
140.75118	64.39072039
140.75358	64.3980464
140.75598	64.42735043
140.75838	64.47619048
140.76078	64.18070818
140.76318	64.28327228
140.76558	64.22954823
140.76798	64.34432234
140.77038	64.12942613
140.77278	64.25396825
140.77518	64.10989011
140.77758	64.17338217
140.77998	64.09035409
140.78238	64.07814408
140.78478	64.11477411
140.78718	64.08791209
140.78958	64.05860806
140.79198	64.002442
140.79438	64.04884005
140.79678	63.98534799
140.79918	63.83882784
140.80158	63.97313797
140.80398	63.79242979
140.80638	63.86568987
140.80878	63.89499389
140.81118	63.81440781
140.81358	63.6996337
140.81598	63.64346764
140.81838	63.61660562
140.82078	63.75579976
140.82318	63.46031746
140.82558	63.56288156
140.82798	63.62881563
140.83038	63.56043956
140.83278	63.50915751
140.83518	63.45054945
140.83758	63.52869353
140.83998	63.32112332
140.84238	63.25274725
140.84478	63.23809524
140.84718	63.17216117
140.84958	63.27960928
140.85198	63.18192918
140.85438	62.86446886
140.85678	63.08424908
140.85918	63.05006105
140.86158	62.81562882
140.86398	62.76190476
140.86638	62.8009768
140.86878	62.81562882
140.87118	62.63980464
140.87358	62.59096459
140.87598	62.5982906
140.87838	62.52503053
140.88078	62.3956044
140.88318	62.45665446
140.88558	62.20757021
140.88798	62.15384615
140.89038	62.1025641
140.89278	62.11721612
140.89518	62.02442002
140.89758	61.78510379
140.89998	62.05860806
140.90238	61.65079365
140.90478	61.75824176
140.90718	61.76312576
140.90958	61.56776557
140.91198	61.61660562
140.91438	61.51892552
140.91678	61.32356532
140.91918	61.32356532
140.92158	61.04517705
140.92398	61.10866911
140.92638	61.03296703
140.92878	60.91819292
140.93118	60.92551893
140.93358	60.91086691
140.93598	60.8962149
140.93838	60.67399267
140.94078	60.46886447
140.94318	60.51282051
140.94558	60.37118437
140.94798	60.42490842
140.95038	60.27106227
140.95278	60.13675214
140.95518	60.05616606
140.95758	59.95360195
140.95998	59.90964591
140.96238	59.83150183
140.96478	59.60927961
140.96718	59.7045177
140.96958	59.50915751
140.97198	59.34065934
140.97438	59.12332112
140.97678	59.12087912
140.97918	59.05006105
140.98158	59.04273504
140.98398	58.88400488
140.98638	58.81074481
140.98878	58.7985348
140.99118	58.75457875
140.99358	58.52014652
140.99598	58.22466422
140.99838	58.2954823
141.00078	58.2979243
141.00318	58.06349206
141.00558	58.08058608
141.00798	57.94139194
141.01038	57.86324786
141.01278	57.73626374
141.01518	57.82905983
141.01758	57.47496947
141.01998	57.49450549
141.02238	57.32844933
141.02478	57.13553114
141.02718	57.05982906
141.02958	56.96947497
141.03198	56.83028083
141.03438	56.75946276
141.03678	56.62026862
141.03918	56.56410256
141.04158	56.38095238
141.04398	56.17826618
141.04638	56.08058608
141.04878	56.0952381
141.05118	55.95115995
141.05358	55.70940171
141.05598	55.61660562
141.05838	55.56776557
141.06078	55.47496947
141.06318	55.41391941
141.06558	55.24053724
141.06798	54.98168498
141.07038	54.83272283
141.07278	54.68131868
141.07518	54.52503053
141.07758	54.41514042
141.07998	54.40537241
141.08238	54.35653236
141.08478	54.14163614
141.08718	54.00976801
141.08958	53.92918193
141.09198	53.85836386
141.09438	53.82905983
141.09678	53.45787546
141.09918	53.48229548
141.10158	53.36019536
141.10398	53.03296703
141.10638	52.96459096
141.10878	52.84981685
141.11118	52.68620269
141.11358	52.58852259
141.11598	52.34676435
141.11838	52.29059829
141.12078	52.1001221
141.12318	51.95604396
141.12558	51.87057387
141.12798	51.65567766
141.13038	51.67765568
141.13278	51.17948718
141.13518	51.32112332
141.13758	51.24542125
141.13998	51.12820513
141.14238	51.00610501
141.14478	50.6984127
141.14718	50.56654457
141.14958	50.56898657
141.15198	50.18559219
141.15438	49.93162393
141.15678	49.95848596
141.15918	49.95848596
141.16158	49.64102564
141.16398	49.58974359
141.16638	49.36019536
141.16878	49.21855922
141.17118	48.93528694
141.17358	48.80830281
141.17598	48.74236874
141.17838	48.71794872
141.18078	48.56898657
141.18318	48.41025641
141.18558	48.32722833
141.18798	48.15140415
141.19038	47.87789988
141.19278	47.75091575
141.19518	47.62393162
141.19758	47.50915751
141.19998	47.48473748
141.20238	47.11111111
141.20478	47.04517705
141.20718	46.9010989
141.20958	46.51526252
141.21198	46.48595849
141.21438	46.24175824
141.21678	46.23687424
141.21918	45.96092796
141.22158	46.08058608
141.22398	45.76312576
141.22638	45.82661783
141.22878	45.46275946
141.23118	45.26007326
141.23358	45.04761905
141.23598	44.97191697
141.23838	44.80830281
141.24078	44.68864469
141.24318	44.43223443
141.24558	44.48595849
141.24798	44.20512821
141.25038	44.16849817
141.25278	43.83150183
141.25518	43.55555556
141.25758	43.42612943
141.25998	43.43833944
141.26238	43.18681319
141.26478	43.10622711
141.26718	42.8986569
141.26958	42.78876679
141.27198	42.42979243
141.27438	42.45909646
141.27678	42.04884005
141.27918	42.06105006
141.28158	41.88522589
141.28398	41.62637363
141.28638	41.58485958
141.28878	41.52136752
141.29118	41.23076923
141.29358	40.98412698
141.29598	40.82539683
141.29838	40.63247863
141.30078	40.38095238
141.30318	40.43711844
141.30558	40.01465201
141.30798	39.86813187
141.31038	39.6971917
141.31278	39.47496947
141.31518	39.64102564
141.31758	39.21611722
141.31998	39.22588523
141.32238	39.08180708
141.32478	38.77411477
141.32718	38.61782662
141.32958	38.41758242
141.33198	38.33943834
141.33438	38.1001221
141.33678	37.95604396
141.33918	37.90964591
141.34158	37.48962149
141.34398	37.41391941
141.34638	36.8009768
141.34878	37.14041514
141.35118	36.88644689
141.35358	36.74969475
141.35598	36.56410256
141.35838	36.39072039
141.36078	36.2002442
141.36318	36.15140415
141.36558	35.91452991
141.36798	35.69474969
141.37038	35.56288156
141.37278	35.22832723
141.37518	35.1965812
141.37758	34.95970696
141.37998	34.74725275
141.38238	34.70818071
141.38478	34.44444444
141.38718	34.18803419
141.38958	34.28083028
141.39198	33.91941392
141.39438	33.88522589
141.39678	33.63125763
141.39918	33.56288156
141.40158	33.28205128
141.40398	33.13797314
141.40638	32.84981685
141.40878	32.75213675
141.41118	32.36874237
141.41358	32.28815629
141.41598	32.1025641
141.41838	31.96581197
141.42078	31.88034188
141.42318	31.6971917
141.42558	31.61904762
141.42798	31.47496947
141.43038	31.23076923
141.43278	31.05982906
141.43518	30.90598291
141.43758	30.69352869
141.43998	30.36630037
141.44238	30.19047619
141.44478	29.87057387
141.44718	29.89499389
141.44958	29.74114774
141.45198	29.52625153
141.45438	29.48229548
141.45678	29.33089133
141.45918	28.94261294
141.46158	29.13553114
141.46398	28.63492063
141.46638	28.62515263
141.46878	28.70573871
141.47118	28.29059829
141.47358	28.11965812
141.47598	27.94383394
141.47838	27.7045177
141.48078	27.48229548
141.48318	27.37728938
141.48558	27.06471306
141.48798	27.001221
141.49038	26.95726496
141.49278	26.64224664
141.49518	26.44200244
141.49758	26.35409035
141.49998	26.21489621
141.50238	26.03418803
141.50478	26.0952381
141.50718	25.66056166
141.50958	25.42612943
141.51198	25.20879121
141.51438	25.18925519
141.51678	24.86935287
141.51918	24.75946276
141.52158	24.71550672
141.52398	24.47374847
141.52638	24.31013431
141.52878	24.1978022
141.53118	24.14407814
141.53358	23.81440781
141.53598	23.63369963
141.53838	23.41391941
141.54078	23.3040293
141.54318	23.13308913
141.54558	23.10866911
141.54798	22.65934066
141.55038	22.34188034
141.55278	22.31501832
141.55518	22.27350427
141.55758	22.11477411
141.55998	21.89499389
141.56238	21.74358974
141.56478	21.42368742
141.56718	21.48473748
141.56958	21.27716728
141.57198	21.12332112
141.57438	20.79120879
141.57678	20.79365079
141.57918	20.75946276
141.58158	20.46886447
141.58398	20.26373626
141.58638	20.06105006
141.58878	19.88034188
141.59118	19.66056166
