334.56	-541.34
334.56	-464.67
334.56	-360.66
334.56	-503.33
334.57	-388.00
334.57	-303.33
334.57	-234.00
334.57	-89.34
334.57	20.67
334.57	-126.67
334.57	156.67
334.57	3.33
334.58	-70.66
334.58	-319.34
334.58	-422.67
334.58	-153.33
334.58	-337.33
334.58	-107.33
334.58	101.33
334.58	-42.00
334.59	-132.00
334.59	40.67
334.59	221.33
334.59	236.00
334.59	-28.00
334.59	-261.34
334.59	-302.67
334.59	-108.66
334.59	-148.66
334.60	-285.33
334.60	-172.67
334.60	-280.66
334.60	-231.34
334.60	-117.33
334.60	-196.67
334.60	-84.00
334.60	68.67
334.61	-83.33
334.61	-385.33
334.61	-400.00
334.61	-92.00
334.61	-80.66
334.61	-158.66
334.61	-274.67
334.61	-309.34
334.61	62.00
334.62	-41.34
334.62	-133.33
334.62	-260.00
334.62	-206.67
334.62	-192.67
334.62	-87.33
334.62	-298.66
334.62	92.67
334.63	-110.00
334.63	-240.00
334.63	-2.00
334.63	-38.67
334.63	-2.67
334.63	72.67
334.63	-0.67
334.63	-204.67
334.64	-78.00
334.64	-133.33
334.64	-296.00
334.64	-144.00
334.64	46.67
334.64	-201.34
334.64	-217.33
334.64	-381.34
334.64	-126.67
334.65	124.00
334.65	-167.33
334.65	-166.67
334.65	-391.34
334.65	-168.66
334.65	-116.67
334.65	-232.00
334.65	-300.66
334.66	-160.66
334.66	-76.67
334.66	-161.34
334.66	-118.00
334.66	-185.33
334.66	-439.34
334.66	-310.66
334.66	-108.66
334.67	-169.34
334.67	-183.33
334.67	-339.34
334.67	-424.67
334.67	-226.00
334.67	-218.00
334.67	-300.00
334.67	-112.67
334.67	163.33
334.68	197.33
334.68	-153.33
334.68	-223.33
334.68	-580.00
334.68	-521.34
334.68	-204.67
334.68	-147.33
334.68	-342.67
334.69	-576.00
334.69	-198.00
334.69	30.00
334.69	17.33
334.69	-86.67
334.69	-254.00
334.69	-386.67
334.69	-326.67
334.69	-242.67
334.70	-462.67
334.70	-356.00
334.70	-254.67
334.70	-300.00
334.70	-343.33
334.70	-218.00
334.70	-90.00
334.70	-99.34
334.71	-217.33
334.71	-264.67
334.71	-592.00
334.71	-612.67
334.71	-62.00
334.71	-291.34
334.71	-190.00
334.71	-181.34
334.72	-408.00
334.72	-348.66
334.72	-318.00
334.72	-526.00
334.72	-585.33
334.72	-206.00
334.72	3.33
334.72	156.00
334.72	10.67
334.73	18.67
334.73	-52.67
334.73	-201.34
334.73	-135.33
334.73	44.00
334.73	-1.33
334.73	-267.33
334.73	-544.00
334.74	-316.67
334.74	-41.34
334.74	-210.66
334.74	-264.00
334.74	-180.00
334.74	-101.34
334.74	-160.00
334.74	-501.34
334.74	-218.00
334.75	-154.67
334.75	-138.66
334.75	-193.33
334.75	-44.67
334.75	-109.34
334.75	-134.00
334.75	-48.66
334.75	-46.67
334.76	54.67
334.76	-356.00
334.76	-319.34
334.76	-114.67
334.76	-292.67
334.76	-220.00
334.76	-200.66
334.76	-69.34
334.77	-282.00
334.77	-232.67
334.77	-95.33
334.77	119.33
334.77	-30.00
334.77	-6.67
334.77	12.00
334.77	-159.34
334.77	-618.00
334.78	-354.67
334.78	-112.67
334.78	-243.33
334.78	-203.33
334.78	-434.00
334.78	-394.67
334.78	-308.66
334.78	-303.33
334.79	-199.34
334.79	-240.00
334.79	-55.33
334.79	-121.34
334.79	-223.33
334.79	-152.67
334.79	-88.66
334.79	-98.66
334.79	-4.00
334.80	-95.33
334.80	-45.33
334.80	-36.67
334.80	-146.00
334.80	98.00
334.80	126.00
334.80	18.67
334.80	-227.33
334.81	-298.66
334.81	-293.33
334.81	30.67
334.81	-114.67
334.81	-193.33
334.81	-187.33
334.81	-157.33
334.81	-72.00
334.82	80.00
334.82	-106.67
334.82	-126.00
334.82	-303.33
334.82	-290.00
334.82	-154.67
334.82	-150.66
334.82	-160.00
334.82	-175.33
334.83	-20.67
334.83	-216.00
334.83	-343.33
334.83	-354.00
334.83	-402.67
334.83	-157.33
334.83	-288.66
334.83	-414.00
334.84	-316.67
334.84	-290.66
334.84	43.33
334.84	60.67
334.84	-242.00
334.84	-173.33
334.84	-33.33
334.84	-24.00
334.85	-172.00
334.85	-161.34
334.85	-306.00
334.85	-108.66
334.85	-107.33
334.85	-123.33
334.85	-101.34
334.85	-86.67
334.85	-410.00
334.86	-436.67
334.86	-312.67
334.86	-270.66
334.86	-184.67
334.86	-357.33
334.86	-408.00
334.86	-73.33
334.86	-290.66
334.87	-190.66
334.87	-108.66
334.87	-118.00
334.87	-84.00
334.87	-106.00
334.87	28.67
334.87	62.00
334.87	-37.33
334.87	-74.00
334.88	83.33
334.88	-195.33
334.88	-504.67
334.88	-359.34
334.88	-105.33
334.88	-234.67
334.88	-67.33
334.88	34.67
334.89	-96.00
334.89	-160.66
334.89	-249.34
334.89	-336.67
334.89	-340.00
334.89	-193.33
334.89	-238.66
334.89	-284.00
334.90	-132.00
334.90	-238.66
334.90	-127.33
334.90	56.67
334.90	-136.67
334.90	-322.67
334.90	-267.33
334.90	-108.66
334.90	-161.34
334.91	-20.00
334.91	120.67
334.91	147.33
334.91	-76.00
334.91	10.00
334.91	88.67
334.91	81.33
334.91	-48.66
334.92	-354.67
334.92	-547.33
334.92	-256.67
334.92	98.00
334.92	-106.00
334.92	-45.33
334.92	-188.66
334.92	-397.33
334.92	-591.34
334.93	-596.67
334.93	-389.34
334.93	-111.34
334.93	-107.33
334.93	-351.34
334.93	-412.00
334.93	-506.67
334.93	-596.00
334.94	-527.33
334.94	-376.67
334.94	-268.00
334.94	-200.66
334.94	-124.67
334.94	-149.34
334.94	-396.00
334.94	-408.00
334.95	-480.66
334.95	-697.33
334.95	-628.66
334.95	-441.34
334.95	-410.00
334.95	-310.00
334.95	4.67
334.95	-308.66
334.95	-358.00
334.96	-260.66
334.96	-369.34
334.96	-232.00
334.96	-314.67
334.96	-434.67
334.96	-317.33
334.96	-190.66
334.96	-168.66
334.97	-344.67
334.97	-320.66
334.97	-558.66
334.97	-393.33
334.97	-416.67
334.97	-70.66
334.97	-220.66
334.97	-160.00
334.98	-212.00
334.98	56.00
334.98	-133.33
334.98	-120.66
334.98	-80.66
334.98	-252.67
334.98	-368.00
334.98	-628.00
