334.56	-241.34
334.56	-333.33
334.56	-310.00
334.56	-368.00
334.57	-422.67
334.57	-430.00
334.57	-437.33
334.57	-379.34
334.57	-375.33
334.57	-326.67
334.57	-301.34
334.57	-188.00
334.58	-226.00
334.58	-353.33
334.58	-402.67
334.58	-424.00
334.58	-406.00
334.58	-435.33
334.58	-404.67
334.58	-404.00
334.59	-355.33
334.59	-326.00
334.59	-366.00
334.59	-507.33
334.59	-411.34
334.59	-372.67
334.59	-300.66
334.59	-252.67
334.59	-278.00
334.60	-283.33
334.60	-176.67
334.60	-304.00
334.60	-410.66
334.60	-357.33
334.60	-314.00
334.60	-283.33
334.60	-266.67
334.61	-238.00
334.61	-282.00
334.61	-270.66
334.61	-267.33
334.61	-366.00
334.61	-426.67
334.61	-347.33
334.61	-238.00
334.61	-282.67
334.62	-297.33
334.62	-258.66
334.62	-286.00
334.62	-207.33
334.62	-218.66
334.62	-117.33
334.62	-331.34
334.62	-336.00
334.63	-294.67
334.63	-302.67
334.63	-380.00
334.63	-292.67
334.63	-380.00
334.63	-412.67
334.63	-264.67
334.63	-286.67
334.64	-321.34
334.64	-298.66
334.64	-221.34
334.64	-187.33
334.64	-222.00
334.64	-206.00
334.64	-266.67
334.64	-253.33
334.64	-213.33
334.65	-293.33
334.65	-276.00
334.65	-256.00
334.65	-220.00
334.65	-263.33
334.65	-398.66
334.65	-361.34
334.65	-275.33
334.66	-220.66
334.66	-244.00
334.66	-257.33
334.66	-296.67
334.66	-230.00
334.66	-210.00
334.66	-290.00
334.66	-282.00
334.67	-230.66
334.67	-268.66
334.67	-252.00
334.67	-181.34
334.67	-282.00
334.67	-342.00
334.67	-264.67
334.67	-414.00
334.67	-422.67
334.68	-338.66
334.68	-434.00
334.68	-496.67
334.68	-435.33
334.68	-348.66
334.68	-226.00
334.68	-228.66
334.68	-220.00
334.69	-238.66
334.69	-292.67
334.69	-222.67
334.69	-231.34
334.69	-295.33
334.69	-254.00
334.69	-223.33
334.69	-259.34
334.69	-301.34
334.70	-256.00
334.70	-334.00
334.70	-280.00
334.70	-193.33
334.70	-212.67
334.70	-302.00
334.70	-265.33
334.70	-296.67
334.71	-358.66
334.71	-364.67
334.71	-292.00
334.71	-327.33
334.71	-320.00
334.71	-278.66
334.71	-278.66
334.71	-316.67
334.72	-296.00
334.72	-303.33
334.72	-388.00
334.72	-342.67
334.72	-271.34
334.72	-320.66
334.72	-291.34
334.72	-282.00
334.72	-200.00
334.73	-348.00
334.73	-244.00
334.73	-173.33
334.73	-264.67
334.73	-325.33
334.73	-320.66
334.73	-394.00
334.73	-282.00
334.74	-256.67
334.74	-295.33
334.74	-449.34
334.74	-355.33
334.74	-495.33
334.74	-494.00
334.74	-452.00
334.74	-444.67
334.74	-418.00
334.75	-293.33
334.75	-262.00
334.75	-245.33
334.75	-196.67
334.75	-331.34
334.75	-406.67
334.75	-358.66
334.75	-260.66
334.76	-262.00
334.76	-283.33
334.76	-168.00
334.76	-169.34
334.76	-183.33
334.76	-300.00
334.76	-218.00
334.76	-278.66
334.77	-367.33
334.77	-242.67
334.77	-232.00
334.77	-166.00
334.77	-294.67
334.77	-271.34
334.77	-335.33
334.77	-391.34
334.77	-328.66
334.78	-208.00
334.78	-286.00
334.78	-382.67
334.78	-348.66
334.78	-395.33
334.78	-320.00
334.78	-269.34
334.78	-281.34
334.79	-324.00
334.79	-288.66
334.79	-261.34
334.79	-303.33
334.79	-269.34
334.79	-277.33
334.79	-293.33
334.79	-196.00
334.79	-270.00
334.80	-180.00
334.80	-180.00
334.80	-214.67
334.80	-268.00
334.80	-252.00
334.80	-363.33
334.80	-389.34
334.80	-206.67
334.81	-306.67
334.81	-430.00
334.81	-345.33
334.81	-195.33
334.81	-252.67
334.81	-232.67
334.81	-206.67
334.81	-274.00
334.82	-300.66
334.82	-307.33
334.82	-275.33
334.82	-162.67
334.82	-52.67
334.82	-144.67
334.82	-207.33
334.82	-289.34
334.82	-242.00
334.83	-303.33
334.83	-297.33
334.83	-312.00
334.83	-293.33
334.83	-352.00
334.83	-310.00
334.83	-240.00
334.83	-317.33
334.84	-310.00
334.84	-313.33
334.84	-426.00
334.84	-469.34
334.84	-367.33
334.84	-346.00
334.84	-422.67
334.84	-366.67
334.85	-283.33
334.85	-358.66
334.85	-428.00
334.85	-357.33
334.85	-376.00
334.85	-380.66
334.85	-254.67
334.85	-252.67
334.85	-315.33
334.86	-216.67
334.86	-208.66
334.86	-190.66
334.86	-213.33
334.86	-236.67
334.86	-270.66
334.86	-197.33
334.86	-228.00
334.87	-412.00
334.87	-335.33
334.87	-130.66
334.87	-228.00
334.87	-222.00
334.87	-306.00
334.87	-381.34
334.87	-328.66
334.87	-315.33
334.88	-275.33
334.88	-225.33
334.88	-250.66
334.88	-369.34
334.88	-407.33
334.88	-394.67
334.88	-408.66
334.88	-436.67
334.89	-385.33
334.89	-337.33
334.89	-272.67
334.89	-298.66
334.89	-282.67
334.89	-166.67
334.89	-297.33
334.89	-367.33
334.90	-220.66
334.90	-183.33
334.90	-160.00
334.90	-235.33
334.90	-280.00
334.90	-385.33
334.90	-311.34
334.90	-262.67
334.90	-352.67
334.91	-284.67
334.91	-342.67
334.91	-294.67
334.91	-382.00
334.91	-244.67
334.91	-276.67
334.91	-202.00
334.91	-308.66
334.92	-363.33
334.92	-414.00
334.92	-271.34
334.92	-214.67
334.92	-258.00
334.92	-284.00
334.92	-356.00
334.92	-374.00
334.92	-345.33
334.93	-417.33
334.93	-465.33
334.93	-420.00
334.93	-261.34
334.93	-109.34
334.93	-259.34
334.93	-348.00
334.93	-277.33
334.94	-306.00
334.94	-284.00
334.94	-204.00
334.94	-272.67
334.94	-388.66
334.94	-299.34
334.94	-248.00
334.94	-238.00
334.95	-168.00
334.95	-204.00
334.95	-233.33
334.95	-160.66
334.95	-234.67
334.95	-366.00
334.95	-351.34
334.95	-437.33
334.95	-450.00
334.96	-371.34
334.96	-410.00
334.96	-454.67
334.96	-383.33
334.96	-222.67
334.96	-234.00
334.96	-314.67
334.96	-406.00
334.97	-398.00
334.97	-479.34
334.97	-438.66
334.97	-282.00
334.97	-314.00
334.97	-396.67
334.97	-332.00
334.97	-266.67
334.98	-337.33
334.98	-360.00
334.98	-254.67
334.98	-287.33
334.98	-252.00
334.98	-302.67
334.98	-262.00
334.98	-322.00
334.98	-250.00
334.99	-280.66
334.99	-318.00
334.99	-369.34
334.99	-312.67
334.99	-294.67
334.99	-256.67
334.99	-312.00
334.99	-411.34
335.00	-365.33
335.00	-286.00
335.00	-350.66
335.00	-273.33
335.00	-259.34
335.00	-193.33
335.00	-252.67
335.00	-356.67
335.00	-359.34
335.01	-338.00
335.01	-246.00
335.01	-231.34
335.01	-114.00
335.01	-242.00
335.01	-211.34
335.01	-261.34
335.01	-245.33
335.02	-294.67
335.02	-274.67
335.02	-343.33
335.02	-420.66
335.02	-349.34
335.02	-312.67
335.02	-280.00
335.02	-250.66
335.03	-295.33
335.03	-297.33
335.03	-302.67
335.03	-231.34
335.03	-320.00
335.03	-378.00
335.03	-463.33
335.03	-461.34
335.03	-411.34
335.04	-341.34
335.04	-372.00
335.04	-417.33
335.04	-237.33
335.04	-225.33
335.04	-322.00
335.04	-338.66
335.04	-184.67
335.05	-96.00
335.05	-154.00
335.05	-240.00
335.05	-312.67
335.05	-276.67
335.05	-192.67
335.05	-268.66
335.05	-290.66
335.05	-202.00
335.06	-254.00
335.06	-260.66
335.06	-269.34
335.06	-292.00
335.06	-406.00
335.06	-352.67
335.06	-258.00
335.06	-298.00
335.07	-326.00
335.07	-279.34
335.07	-342.67
335.07	-437.33
335.07	-330.66
335.07	-228.66
335.07	-254.00
335.07	-138.00
335.08	-221.34
335.08	-262.67
335.08	-422.67
335.08	-355.33
335.08	-252.00
335.08	-312.67
335.08	-214.67
335.08	-122.67
335.08	-222.00
335.09	-231.34
335.09	-298.66
335.09	-373.33
335.09	-358.66
335.09	-282.00
335.09	-300.00
335.09	-241.34
335.09	-102.00
335.10	-271.34
335.10	-346.67
335.10	-314.67
335.10	-324.67
335.10	-400.66
335.10	-289.34
335.10	-213.33
335.10	-276.00
335.10	-372.67
335.11	-295.33
335.11	-314.00
335.11	-372.67
335.11	-408.00
335.11	-411.34
335.11	-334.00
335.11	-287.33
335.11	-348.66
335.12	-362.00
335.12	-361.34
335.12	-292.00
335.12	-255.33
335.12	-230.66
335.12	-224.67
335.12	-251.34
335.12	-277.33
335.13	-263.33
335.13	-192.00
335.13	-219.34
335.13	-184.67
335.13	-132.00
335.13	-266.67
335.13	-357.33
335.13	-320.66
335.13	-383.33
335.14	-438.66
335.14	-408.00
335.14	-359.34
335.14	-340.66
335.14	-403.33
335.14	-342.00
335.14	-377.33
335.14	-208.66
335.15	-188.66
335.15	-374.00
335.15	-322.67
335.15	-300.66
335.15	-282.67
335.15	-396.67
335.15	-238.66
335.15	-227.33
335.16	-333.33
335.16	-260.00
335.16	-249.34
335.16	-355.33
335.16	-368.66
335.16	-251.34
335.16	-326.67
335.16	-497.33
335.16	-321.34
335.17	-272.00
335.17	-426.67
335.17	-342.00
335.17	-286.00
335.17	-404.67
335.17	-312.00
335.17	-322.67
335.17	-386.00
335.18	-283.33
335.18	-166.00
335.18	-219.34
335.18	-271.34
335.18	-220.00
335.18	-200.00
335.18	-274.00
335.18	-205.33
335.18	-194.67
335.19	-294.67
335.19	-314.00
335.19	-256.00
335.19	-236.67
335.19	-212.00
335.19	-221.34
335.19	-346.00
335.19	-322.67
335.20	-272.00
335.20	-320.00
335.20	-321.34
335.20	-309.34
335.20	-278.66
335.20	-212.00
335.20	-238.66
335.20	-256.67
335.21	-238.00
335.21	-248.66
335.21	-331.34
335.21	-322.00
335.21	-208.00
335.21	-117.33
335.21	-159.34
335.21	-222.67
335.21	-180.00
335.22	-316.67
335.22	-293.33
335.22	-324.00
335.22	-348.66
335.22	-354.00
335.22	-384.67
335.22	-339.34
335.22	-287.33
335.23	-294.67
335.23	-308.00
335.23	-381.34
335.23	-416.00
