TITLE	
DATA TYPE	ULTRAVIOLET SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	25/11/19
TIME	12:51:05
SPECTROMETER/DATA SYSTEM	
LOCALE	2057
RESOLUTION	
DELTAX	-0.2
XUNITS	NANOMETERS
YUNITS	ABSORBANCE
FIRSTX	  900.0000
LASTX	  200.0000
NPOINTS	    3501
FIRSTY	    -0.00292
MAXY	     2.34215
MINY	    -0.00739
XYDATA
688.8000	0.00088607
688.6000	0.000982113
688.4000	0.000986746
688.2000	0.00100991
688.0000	0.00113345
687.8000	0.00105927
687.6000	0.00104852
687.4000	0.0013724
687.2000	0.00145122
687.0000	0.00142455
686.8000	0.00142907
686.6000	0.00142942
686.4000	0.00140377
686.2000	0.00129252
686.0000	0.00153141
685.8000	0.00158914
685.6000	0.00150272
685.4000	0.00148211
685.2000	0.00159597
685.0000	0.00187733
684.8000	0.00190275
684.6000	0.00180249
684.4000	0.00177279
684.2000	0.00166606
684.0000	0.0016461
683.8000	0.00192508
683.6000	0.00209347
683.4000	0.00218179
683.2000	0.00219106
683.0000	0.00212899
682.8000	0.0019457
682.6000	0.00194801
682.4000	0.00202938
682.2000	0.00213564
682.0000	0.00236895
681.8000	0.00246731
681.6000	0.00240168
681.4000	0.00228889
681.2000	0.00253318
681.0000	0.00257553
680.8000	0.00250283
680.6000	0.00263012
680.4000	0.00274659
680.2000	0.00289134
680.0000	0.00289401
679.8000	0.00290233
679.6000	0.00290613
679.4000	0.00280421
679.2000	0.00276108
679.0000	0.0027068
678.8000	0.00277552
678.6000	0.00292935
678.4000	0.00294687
678.2000	0.00301358
678.0000	0.00297527
677.8000	0.00314229
677.6000	0.00352011
677.4000	0.00350977
677.2000	0.00347675
677.0000	0.00352818
676.8000	0.00341895
676.6000	0.0034379
676.4000	0.00350347
676.2000	0.0036234
676.0000	0.0036307
675.8000	0.00356572
675.6000	0.00376482
675.4000	0.00378311
675.2000	0.00363795
675.0000	0.00366004
674.8000	0.00399272
674.6000	0.00414679
674.4000	0.00396944
674.2000	0.00412244
674.0000	0.00422615
673.8000	0.00425822
673.6000	0.00444478
673.4000	0.00442803
673.2000	0.00439436
673.0000	0.00449266
672.8000	0.00450495
672.6000	0.00440445
672.4000	0.00449824
672.2000	0.00461293
672.0000	0.00474248
671.8000	0.00490587
671.6000	0.00484713
671.4000	0.00464697
671.2000	0.00468926
671.0000	0.00495939
670.8000	0.00497596
670.6000	0.00503928
670.4000	0.00517607
670.2000	0.0053011
670.0000	0.00539987
669.8000	0.00534558
669.6000	0.00523053
669.4000	0.005242
669.2000	0.00548932
669.0000	0.00561221
668.8000	0.00566501
668.6000	0.00553322
668.4000	0.0055701
668.2000	0.00571408
668.0000	0.00570368
667.8000	0.00595267
667.6000	0.00601403
667.4000	0.00601117
667.2000	0.0060161
667.0000	0.00606938
666.8000	0.00600423
666.6000	0.00581054
666.4000	0.00613038
666.2000	0.00639588
666.0000	0.00632882
665.8000	0.00641394
665.6000	0.00661547
665.4000	0.00666358
665.2000	0.00672054
665.0000	0.00678172
664.8000	0.00676717
664.6000	0.00674656
664.4000	0.00684913
664.2000	0.00697494
664.0000	0.00698604
663.8000	0.00705114
663.6000	0.00705548
663.4000	0.00703409
663.2000	0.00720486
663.0000	0.00738501
662.8000	0.00739469
662.6000	0.00725059
662.4000	0.00729894
662.2000	0.00738287
662.0000	0.00740461
661.8000	0.00772499
661.6000	0.00802393
661.4000	0.00798544
661.2000	0.0079757
661.0000	0.00795978
660.8000	0.00804858
660.6000	0.00808101
660.4000	0.00783695
660.2000	0.00793056
660.0000	0.00815573
659.8000	0.00822576
659.6000	0.00841428
659.4000	0.00854329
659.2000	0.00833914
659.0000	0.00859942
658.8000	0.00882833
658.6000	0.0087779
658.4000	0.0088629
658.2000	0.00895294
658.0000	0.00885619
657.8000	0.00889176
657.6000	0.00917413
657.4000	0.0091521
657.2000	0.00913036
657.0000	0.00920704
656.8000	0.00930801
656.6000	0.00941635
656.4000	0.00954162
656.2000	0.00963576
656.0000	0.00965453
655.8000	0.00973738
655.6000	0.00991635
655.4000	0.00999623
655.2000	0.0100873
655.0000	0.0100427
654.8000	0.010091
654.6000	0.0103711
654.4000	0.0103449
654.2000	0.0102817
654.0000	0.0103956
653.8000	0.010347
653.6000	0.0103264
653.4000	0.0104263
653.2000	0.0106363
653.0000	0.0107514
652.8000	0.0108287
652.6000	0.0110458
652.4000	0.0111046
652.2000	0.0111121
652.0000	0.011196
651.8000	0.0113615
651.6000	0.0114731
651.4000	0.0115663
651.2000	0.0116564
651.0000	0.0117498
650.8000	0.0116825
650.6000	0.0115698
650.4000	0.011647
650.2000	0.0119258
650.0000	0.0118976
649.8000	0.0119624
649.6000	0.0121295
649.4000	0.0120598
649.2000	0.0122846
649.0000	0.0124214
648.8000	0.0123519
648.6000	0.0124218
648.4000	0.0126917
648.2000	0.0128952
648.0000	0.0128292
647.8000	0.012677
647.6000	0.0128294
647.4000	0.0130264
647.2000	0.0130826
647.0000	0.013219
646.8000	0.013336
646.6000	0.0134471
646.4000	0.0136186
646.2000	0.0135563
646.0000	0.0135783
645.8000	0.0137658
645.6000	0.0138991
645.4000	0.0140476
645.2000	0.0141758
645.0000	0.0142647
644.8000	0.0141725
644.6000	0.0142509
644.4000	0.0144332
644.2000	0.0144451
644.0000	0.0144118
643.8000	0.0144984
643.6000	0.014536
643.4000	0.0147229
643.2000	0.0148703
643.0000	0.0148934
642.8000	0.0151156
642.6000	0.0150947
642.4000	0.0151457
642.2000	0.0153516
642.0000	0.015513
641.8000	0.0156461
641.6000	0.0156562
641.4000	0.0157341
641.2000	0.0158086
641.0000	0.0158267
640.8000	0.0159752
640.6000	0.0161266
640.4000	0.0161102
640.2000	0.0160782
640.0000	0.016445
639.8000	0.0167195
639.6000	0.0167132
639.4000	0.0168066
639.2000	0.0168775
639.0000	0.0169067
638.8000	0.0169624
638.6000	0.0169593
638.4000	0.0169441
638.2000	0.0171122
638.0000	0.0173606
637.8000	0.0176532
637.6000	0.0177116
637.4000	0.0177025
637.2000	0.0177956
637.0000	0.017915
636.8000	0.0180149
636.6000	0.018045
636.4000	0.0181554
636.2000	0.0184636
636.0000	0.0184532
635.8000	0.0183194
635.6000	0.0186212
635.4000	0.0188682
635.2000	0.0188957
635.0000	0.0188399
634.8000	0.0190496
634.6000	0.0191891
634.4000	0.019133
634.2000	0.0192439
634.0000	0.0193314
633.8000	0.0195102
633.6000	0.0196938
633.4000	0.0197192
633.2000	0.0197548
633.0000	0.0199601
632.8000	0.0202593
632.6000	0.0203133
632.4000	0.0202722
632.2000	0.0202903
632.0000	0.0205001
631.8000	0.0206537
631.6000	0.020693
631.4000	0.0208673
631.2000	0.0209891
631.0000	0.0211073
630.8000	0.0212152
630.6000	0.0213512
630.4000	0.0214121
630.2000	0.0215656
630.0000	0.021755
629.8000	0.0217863
629.6000	0.0218509
629.4000	0.0219866
629.2000	0.022186
629.0000	0.0223938
628.8000	0.0225357
628.6000	0.0225605
628.4000	0.0226793
628.2000	0.0229352
628.0000	0.0229722
627.8000	0.0228761
627.6000	0.0230522
627.4000	0.0233343
627.2000	0.0234912
627.0000	0.0235498
626.8000	0.0236229
626.6000	0.0237913
626.4000	0.023806
626.2000	0.0238934
626.0000	0.024107
625.8000	0.0242552
625.6000	0.0243878
625.4000	0.0244228
625.2000	0.0244197
625.0000	0.0245117
624.8000	0.024714
624.6000	0.0249021
624.4000	0.0250333
624.2000	0.0250664
624.0000	0.0252846
623.8000	0.0256248
623.6000	0.0256533
623.4000	0.0256382
623.2000	0.0257102
623.0000	0.0259229
622.8000	0.0261912
622.6000	0.0262908
622.4000	0.0263557
622.2000	0.0264025
622.0000	0.0265559
621.8000	0.0267921
621.6000	0.0267473
621.4000	0.0267207
621.2000	0.0270471
621.0000	0.0273587
620.8000	0.0274389
620.6000	0.0275098
620.4000	0.0276298
620.2000	0.0277126
620.0000	0.0278615
619.8000	0.0280309
619.6000	0.0281474
619.4000	0.0280729
619.2000	0.0283213
619.0000	0.0287238
618.8000	0.0288947
618.6000	0.0288761
618.4000	0.0289728
618.2000	0.0292398
618.0000	0.0294637
617.8000	0.0294884
617.6000	0.0295046
617.4000	0.0296489
617.2000	0.0297516
617.0000	0.0299913
616.8000	0.0302113
616.6000	0.0304149
616.4000	0.0306372
616.2000	0.0306682
616.0000	0.0307661
615.8000	0.0309302
615.6000	0.0310093
615.4000	0.0310582
615.2000	0.0312267
615.0000	0.0313949
614.8000	0.0315039
614.6000	0.0316473
614.4000	0.031811
614.2000	0.0320441
614.0000	0.0321533
613.8000	0.0322632
613.6000	0.0324663
613.4000	0.0324918
613.2000	0.0327172
613.0000	0.0329459
612.8000	0.0329504
612.6000	0.033137
612.4000	0.0333118
612.2000	0.033397
612.0000	0.0335579
611.8000	0.0337776
611.6000	0.0339323
611.4000	0.0340482
611.2000	0.0341793
611.0000	0.0343444
610.8000	0.0346064
610.6000	0.0347717
610.4000	0.0348074
610.2000	0.0348247
610.0000	0.0349015
609.8000	0.0350772
609.6000	0.0354148
609.4000	0.035595
609.2000	0.0355739
609.0000	0.0357129
608.8000	0.0358903
608.6000	0.0360569
608.4000	0.0363245
608.2000	0.0364597
608.0000	0.0365569
607.8000	0.0368074
607.6000	0.0368812
607.4000	0.0370018
607.2000	0.0372959
607.0000	0.0375366
606.8000	0.0375743
606.6000	0.0376541
606.4000	0.0378469
606.2000	0.0381154
606.0000	0.0384128
605.8000	0.038552
605.6000	0.0386358
605.4000	0.0386795
605.2000	0.0387658
605.0000	0.0389962
604.8000	0.0391033
604.6000	0.039341
604.4000	0.0396925
604.2000	0.0398
604.0000	0.0398781
603.8000	0.0398854
603.6000	0.0400954
603.4000	0.0403019
603.2000	0.0404136
603.0000	0.0405649
602.8000	0.0406392
602.6000	0.041015
602.4000	0.0412023
602.2000	0.0412211
602.0000	0.0416209
601.8000	0.0419113
601.6000	0.0418784
601.4000	0.0418515
601.2000	0.0421918
601.0000	0.0424418
600.8000	0.0424502
600.6000	0.0426667
600.4000	0.0430078
600.2000	0.0431412
600.0000	0.0432637
599.8000	0.0434138
599.6000	0.0436029
599.4000	0.0438155
599.2000	0.0439468
599.0000	0.0442259
598.8000	0.0445429
598.6000	0.0447363
598.4000	0.044723
598.2000	0.0448338
598.0000	0.0449521
597.8000	0.0451942
597.6000	0.0454955
597.4000	0.0455917
597.2000	0.0458029
597.0000	0.0460955
596.8000	0.0464225
596.6000	0.0465548
596.4000	0.0466542
596.2000	0.0467966
596.0000	0.0469875
595.8000	0.0472225
595.6000	0.0472984
595.4000	0.0472443
595.2000	0.0473754
595.0000	0.0478984
594.8000	0.0482345
594.6000	0.0483551
594.4000	0.0485079
594.2000	0.0487469
594.0000	0.0491171
593.8000	0.0492833
593.6000	0.049443
593.4000	0.0495875
593.2000	0.0497189
593.0000	0.0498858
592.8000	0.0500963
592.6000	0.0504016
592.4000	0.0505351
592.2000	0.0507678
592.0000	0.0510789
591.8000	0.0512762
591.6000	0.0515818
591.4000	0.0517538
591.2000	0.05192
591.0000	0.0521449
590.8000	0.0522324
590.6000	0.0524222
590.4000	0.0526584
590.2000	0.0528967
590.0000	0.0531189
589.8000	0.053338
589.6000	0.0536451
589.4000	0.053828
589.2000	0.0539779
589.0000	0.0542223
588.8000	0.054445
588.6000	0.0546279
588.4000	0.0547725
588.2000	0.0550291
588.0000	0.0553167
587.8000	0.055589
587.6000	0.0558459
587.4000	0.0561215
587.2000	0.0564458
587.0000	0.0566212
586.8000	0.0567327
586.6000	0.0570214
586.4000	0.0571855
586.2000	0.0574104
586.0000	0.0578755
585.8000	0.0579813
585.6000	0.0580665
585.4000	0.0584247
585.2000	0.0585976
585.0000	0.0589622
584.8000	0.0593516
584.6000	0.0595428
584.4000	0.0597371
584.2000	0.0600573
584.0000	0.0603089
583.8000	0.0604455
583.6000	0.0606649
583.4000	0.0608908
583.2000	0.0612881
583.0000	0.0615806
582.8000	0.0616901
582.6000	0.0618675
582.4000	0.0621225
582.2000	0.0624005
582.0000	0.0627403
581.8000	0.0631426
581.6000	0.0634482
581.4000	0.0636471
581.2000	0.0640194
581.0000	0.0642818
580.8000	0.0644211
580.6000	0.0647101
580.4000	0.0649286
580.2000	0.0650026
580.0000	0.0652813
579.8000	0.0657296
579.6000	0.0659828
579.4000	0.0661894
579.2000	0.0665291
579.0000	0.0667378
578.8000	0.0670567
578.6000	0.0674314
578.4000	0.0675737
578.2000	0.0678284
578.0000	0.0680006
577.8000	0.0683863
577.6000	0.0688531
577.4000	0.0689809
577.2000	0.0692543
577.0000	0.0695918
576.8000	0.0698829
576.6000	0.0701905
576.4000	0.0705156
576.2000	0.0708596
576.0000	0.0710702
575.8000	0.0712758
575.6000	0.0715549
575.4000	0.0718655
575.2000	0.0722588
575.0000	0.0726361
574.8000	0.0728704
574.6000	0.0730395
574.4000	0.0732715
574.2000	0.0736451
574.0000	0.0740095
573.8000	0.0744022
573.6000	0.0747418
573.4000	0.0749638
573.2000	0.075216
573.0000	0.0754696
572.8000	0.075776
572.6000	0.0761785
572.4000	0.0764322
572.2000	0.0765925
572.0000	0.0768677
571.8000	0.0771461
571.6000	0.0775375
571.4000	0.0780027
571.2000	0.078353
571.0000	0.0786622
570.8000	0.0788266
570.6000	0.0791156
570.4000	0.0795316
570.2000	0.0798719
570.0000	0.0802875
569.8000	0.0805484
569.6000	0.0807325
569.4000	0.0810559
569.2000	0.0816054
569.0000	0.081994
568.8000	0.0822444
568.6000	0.0824675
568.4000	0.0827647
568.2000	0.0831615
568.0000	0.083498
567.8000	0.0837844
567.6000	0.0841417
567.4000	0.0845125
567.2000	0.0848001
567.0000	0.085113
566.8000	0.0854694
566.6000	0.085894
566.4000	0.0861041
566.2000	0.0863944
566.0000	0.0867968
565.8000	0.0872162
565.6000	0.0876162
565.4000	0.0878951
565.2000	0.0884264
565.0000	0.0887023
564.8000	0.088831
564.6000	0.0894021
564.4000	0.0897709
564.2000	0.0899809
564.0000	0.0904696
563.8000	0.0907633
563.6000	0.0908825
563.4000	0.091314
563.2000	0.091862
563.0000	0.0923065
562.8000	0.0925031
562.6000	0.0926725
562.4000	0.0931523
562.2000	0.093614
562.0000	0.0939216
561.8000	0.0942714
561.6000	0.0946518
561.4000	0.0949725
561.2000	0.0953024
561.0000	0.0957753
560.8000	0.0961896
560.6000	0.0966068
560.4000	0.0968711
560.2000	0.0970842
560.0000	0.0977222
559.8000	0.0981501
559.6000	0.0983613
559.4000	0.0986733
559.2000	0.0990729
559.0000	0.0995356
558.8000	0.0997555
558.6000	0.100092
558.4000	0.100601
558.2000	0.101045
558.0000	0.101482
557.8000	0.101763
557.6000	0.102068
557.4000	0.10254
557.2000	0.102944
557.0000	0.103264
556.8000	0.103618
556.6000	0.103936
556.4000	0.104335
556.2000	0.104773
556.0000	0.105124
555.8000	0.105502
555.6000	0.105893
555.4000	0.106181
555.2000	0.106469
555.0000	0.106867
554.8000	0.107294
554.6000	0.107512
554.4000	0.107839
554.2000	0.108519
554.0000	0.10905
553.8000	0.109398
553.6000	0.109764
553.4000	0.110128
553.2000	0.110486
553.0000	0.11079
552.8000	0.1111
552.6000	0.111612
552.4000	0.112207
552.2000	0.112538
552.0000	0.112835
551.8000	0.113202
551.6000	0.113517
551.4000	0.113916
551.2000	0.114277
551.0000	0.114864
550.8000	0.115348
550.6000	0.115591
550.4000	0.115911
550.2000	0.116172
550.0000	0.116593
549.8000	0.116993
549.6000	0.117457
549.4000	0.11791
549.2000	0.118277
549.0000	0.11868
548.8000	0.119133
548.6000	0.119587
548.4000	0.119872
548.2000	0.120319
548.0000	0.120681
547.8000	0.120996
547.6000	0.121521
547.4000	0.121891
547.2000	0.1221
547.0000	0.122543
546.8000	0.123009
546.6000	0.123464
546.4000	0.123947
546.2000	0.124278
546.0000	0.124598
545.8000	0.125014
545.6000	0.125491
545.4000	0.125911
545.2000	0.126372
545.0000	0.126664
544.8000	0.126973
544.6000	0.127451
544.4000	0.127749
544.2000	0.128214
544.0000	0.128693
543.8000	0.129043
543.6000	0.129578
543.4000	0.129973
543.2000	0.130345
543.0000	0.130826
542.8000	0.131115
542.6000	0.131587
542.4000	0.132196
542.2000	0.132654
542.0000	0.132976
541.8000	0.133194
541.6000	0.133688
541.4000	0.134153
541.2000	0.13452
541.0000	0.134968
540.8000	0.135349
540.6000	0.135775
540.4000	0.13625
540.2000	0.136687
540.0000	0.137013
539.8000	0.137422
539.6000	0.137898
539.4000	0.138259
539.2000	0.138621
539.0000	0.139213
538.8000	0.139835
538.6000	0.14018
538.4000	0.140402
538.2000	0.140679
538.0000	0.141143
537.8000	0.141696
537.6000	0.142052
537.4000	0.142268
537.2000	0.142761
537.0000	0.143337
536.8000	0.14373
536.6000	0.14411
536.4000	0.144563
536.2000	0.145076
536.0000	0.145326
535.8000	0.145611
535.6000	0.146233
535.4000	0.146712
535.2000	0.146953
535.0000	0.147256
534.8000	0.147788
534.6000	0.148325
534.4000	0.148626
534.2000	0.148975
534.0000	0.149362
533.8000	0.1499
533.6000	0.150346
533.4000	0.150717
533.2000	0.151091
533.0000	0.151439
532.8000	0.152139
532.6000	0.152653
532.4000	0.152866
532.2000	0.15315
532.0000	0.153632
531.8000	0.154062
531.6000	0.15449
531.4000	0.154912
531.2000	0.15529
531.0000	0.155806
530.8000	0.15623
530.6000	0.156585
530.4000	0.156932
530.2000	0.15727
530.0000	0.157815
529.8000	0.158076
529.6000	0.158229
529.4000	0.158673
529.2000	0.159231
529.0000	0.159745
528.8000	0.160011
528.6000	0.160412
528.4000	0.160913
528.2000	0.161301
528.0000	0.161525
527.8000	0.161868
527.6000	0.162303
527.4000	0.162834
527.2000	0.163202
527.0000	0.163492
526.8000	0.163967
526.6000	0.16437
526.4000	0.16472
526.2000	0.165126
526.0000	0.165591
525.8000	0.165847
525.6000	0.1661
525.4000	0.166472
525.2000	0.166898
525.0000	0.167395
524.8000	0.167858
524.6000	0.168193
524.4000	0.168544
524.2000	0.168911
524.0000	0.169174
523.8000	0.169404
523.6000	0.169951
523.4000	0.17047
523.2000	0.170831
523.0000	0.171234
522.8000	0.171496
522.6000	0.171765
522.4000	0.172163
522.2000	0.172533
522.0000	0.172766
521.8000	0.173084
521.6000	0.173636
521.4000	0.174154
521.2000	0.17446
521.0000	0.174719
520.8000	0.175013
520.6000	0.17537
520.4000	0.175806
520.2000	0.17622
520.0000	0.176551
519.8000	0.176867
519.6000	0.177162
519.4000	0.17747
519.2000	0.177858
519.0000	0.178175
518.8000	0.178515
518.6000	0.178893
518.4000	0.179258
518.2000	0.179647
518.0000	0.179917
517.8000	0.18022
517.6000	0.180466
517.4000	0.18076
517.2000	0.181147
517.0000	0.181513
516.8000	0.181861
516.6000	0.182192
516.4000	0.182483
516.2000	0.182863
516.0000	0.18328
515.8000	0.183503
515.6000	0.18386
515.4000	0.184261
515.2000	0.184504
515.0000	0.184815
514.8000	0.185056
514.6000	0.185392
514.4000	0.185907
514.2000	0.186226
514.0000	0.186495
513.8000	0.186911
513.6000	0.187162
513.4000	0.187332
513.2000	0.187668
513.0000	0.187904
512.8000	0.188219
512.6000	0.188564
512.4000	0.18887
512.2000	0.189238
512.0000	0.189539
511.8000	0.189706
511.6000	0.189987
511.4000	0.190479
511.2000	0.19074
511.0000	0.190852
510.8000	0.191213
510.6000	0.191453
510.4000	0.191584
510.2000	0.191945
510.0000	0.192566
509.8000	0.192812
509.6000	0.19313
509.4000	0.193315
509.2000	0.193525
509.0000	0.193973
508.8000	0.194305
508.6000	0.19454
508.4000	0.194797
508.2000	0.195077
508.0000	0.195317
507.8000	0.195492
507.6000	0.195803
507.4000	0.196058
507.2000	0.196403
507.0000	0.196817
506.8000	0.197067
506.6000	0.197364
506.4000	0.197556
506.2000	0.197529
506.0000	0.197794
505.8000	0.198296
505.6000	0.198455
505.4000	0.198554
505.2000	0.198925
505.0000	0.199228
504.8000	0.199497
504.6000	0.19981
504.4000	0.200083
504.2000	0.200394
504.0000	0.200797
503.8000	0.201008
503.6000	0.201119
503.4000	0.201331
503.2000	0.201552
503.0000	0.201763
502.8000	0.202064
502.6000	0.202401
502.4000	0.202557
502.2000	0.202713
502.0000	0.203029
501.8000	0.203372
501.6000	0.203581
501.4000	0.203762
501.2000	0.204134
501.0000	0.204347
500.8000	0.204536
500.6000	0.204732
500.4000	0.205035
500.2000	0.205245
500.0000	0.20535
499.8000	0.205824
499.6000	0.206044
499.4000	0.20609
499.2000	0.206328
499.0000	0.20656
498.8000	0.206832
498.6000	0.207131
498.4000	0.207291
498.2000	0.207432
498.0000	0.207675
497.8000	0.208013
497.6000	0.208279
497.4000	0.208546
497.2000	0.208741
497.0000	0.208955
496.8000	0.209227
496.6000	0.209398
496.4000	0.209473
496.2000	0.20966
496.0000	0.210006
495.8000	0.210339
495.6000	0.210586
495.4000	0.210663
495.2000	0.210864
495.0000	0.211097
494.8000	0.211318
494.6000	0.211777
494.4000	0.211979
494.2000	0.212178
494.0000	0.212497
493.8000	0.212659
493.6000	0.21292
493.4000	0.213049
493.2000	0.213212
493.0000	0.213473
492.8000	0.21364
492.6000	0.21383
492.4000	0.214202
492.2000	0.214462
492.0000	0.214613
491.8000	0.214887
491.6000	0.215062
491.4000	0.215381
491.2000	0.21565
491.0000	0.215764
490.8000	0.216164
490.6000	0.216384
490.4000	0.216275
490.2000	0.216563
490.0000	0.216969
489.8000	0.217024
489.6000	0.217201
489.4000	0.217513
489.2000	0.217779
489.0000	0.218017
488.8000	0.218202
488.6000	0.218419
488.4000	0.218723
488.2000	0.218959
488.0000	0.219082
487.8000	0.219397
487.6000	0.219575
487.4000	0.219679
487.2000	0.220155
487.0000	0.220373
486.8000	0.22039
486.6000	0.220651
486.4000	0.220886
486.2000	0.221142
486.0000	0.221385
485.8000	0.221627
485.6000	0.221913
485.4000	0.22211
485.2000	0.222315
485.0000	0.222442
484.8000	0.222572
484.6000	0.222765
484.4000	0.223017
484.2000	0.223368
484.0000	0.223678
483.8000	0.223894
483.6000	0.224131
483.4000	0.224326
483.2000	0.22464
483.0000	0.224944
482.8000	0.224933
482.6000	0.225207
482.4000	0.225545
482.2000	0.225586
482.0000	0.225842
481.8000	0.226089
481.6000	0.226138
481.4000	0.226354
481.2000	0.226603
481.0000	0.226941
480.8000	0.227233
480.6000	0.227317
480.4000	0.227525
480.2000	0.227898
480.0000	0.228115
479.8000	0.228261
479.6000	0.228421
479.4000	0.228609
479.2000	0.228787
479.0000	0.22901
478.8000	0.229275
478.6000	0.229489
478.4000	0.229775
478.2000	0.230017
478.0000	0.230112
477.8000	0.230212
477.6000	0.230588
477.4000	0.230843
477.2000	0.231011
477.0000	0.231197
476.8000	0.231362
476.6000	0.231711
476.4000	0.231963
476.2000	0.232039
476.0000	0.232145
475.8000	0.232252
475.6000	0.232508
475.4000	0.232734
475.2000	0.232864
475.0000	0.23314
474.8000	0.233532
474.6000	0.233887
474.4000	0.233907
474.2000	0.234076
474.0000	0.23437
473.8000	0.234452
473.6000	0.234575
473.4000	0.23475
473.2000	0.235017
473.0000	0.235385
472.8000	0.235781
472.6000	0.235808
472.4000	0.235747
472.2000	0.236133
472.0000	0.236421
471.8000	0.236401
471.6000	0.236585
471.4000	0.23672
471.2000	0.236909
471.0000	0.237111
470.8000	0.237384
470.6000	0.237668
470.4000	0.237639
470.2000	0.237758
470.0000	0.238045
469.8000	0.238191
469.6000	0.238318
469.4000	0.238705
469.2000	0.238888
469.0000	0.238975
468.8000	0.239189
468.6000	0.239453
468.4000	0.239536
468.2000	0.239546
468.0000	0.239812
467.8000	0.240025
467.6000	0.240029
467.4000	0.240047
467.2000	0.240398
467.0000	0.240589
466.8000	0.240676
466.6000	0.240906
466.4000	0.240815
466.2000	0.240889
466.0000	0.241241
465.8000	0.241378
465.6000	0.241499
465.4000	0.241547
465.2000	0.241639
465.0000	0.241958
464.8000	0.242151
464.6000	0.24222
464.4000	0.242333
464.2000	0.242432
464.0000	0.242585
463.8000	0.242734
463.6000	0.242848
463.4000	0.242972
463.2000	0.243118
463.0000	0.243227
462.8000	0.243257
462.6000	0.243405
462.4000	0.243454
462.2000	0.24353
462.0000	0.243741
461.8000	0.243768
461.6000	0.243969
461.4000	0.244176
461.2000	0.244166
461.0000	0.244329
460.8000	0.244337
460.6000	0.244352
460.4000	0.244469
460.2000	0.244633
460.0000	0.24483
459.8000	0.244714
459.6000	0.244728
459.4000	0.245054
459.2000	0.245174
459.0000	0.245144
458.8000	0.245178
458.6000	0.245247
458.4000	0.245305
458.2000	0.245485
458.0000	0.24543
457.8000	0.245422
457.6000	0.245724
457.4000	0.245606
457.2000	0.245628
457.0000	0.245735
456.8000	0.245652
456.6000	0.245717
456.4000	0.245812
456.2000	0.245918
456.0000	0.246116
455.8000	0.246229
455.6000	0.246028
455.4000	0.245903
455.2000	0.246016
455.0000	0.246025
454.8000	0.246016
454.6000	0.24605
454.4000	0.246051
454.2000	0.246144
454.0000	0.246151
453.8000	0.246053
453.6000	0.246093
453.4000	0.246233
453.2000	0.246228
453.0000	0.246084
452.8000	0.246166
452.6000	0.246064
452.4000	0.245996
452.2000	0.246046
452.0000	0.246049
451.8000	0.246179
451.6000	0.246085
451.4000	0.246202
451.2000	0.246266
451.0000	0.246209
450.8000	0.246149
450.6000	0.245986
450.4000	0.245983
450.2000	0.246033
450.0000	0.246036
449.8000	0.245906
449.6000	0.245823
449.4000	0.245817
449.2000	0.245849
449.0000	0.24588
448.8000	0.245755
448.6000	0.245738
448.4000	0.245587
448.2000	0.245628
448.0000	0.245842
447.8000	0.245734
447.6000	0.245576
447.4000	0.245504
447.2000	0.245559
447.0000	0.24542
446.8000	0.245308
446.6000	0.245313
446.4000	0.245174
446.2000	0.245161
446.0000	0.24518
445.8000	0.245166
445.6000	0.24504
445.4000	0.244899
445.2000	0.244794
445.0000	0.244686
444.8000	0.244727
444.6000	0.244636
444.4000	0.244263
444.2000	0.244043
444.0000	0.244092
443.8000	0.24407
443.6000	0.244065
443.4000	0.244101
443.2000	0.243962
443.0000	0.243861
442.8000	0.243805
442.6000	0.243728
442.4000	0.243662
442.2000	0.243544
442.0000	0.243458
441.8000	0.243366
441.6000	0.243219
441.4000	0.243015
441.2000	0.242807
441.0000	0.242674
440.8000	0.242634
440.6000	0.242733
440.4000	0.242646
440.2000	0.242464
440.0000	0.242365
439.8000	0.242151
439.6000	0.242076
439.4000	0.242012
439.2000	0.24183
439.0000	0.241893
438.8000	0.241703
438.6000	0.241401
438.4000	0.241383
438.2000	0.24115
438.0000	0.240993
437.8000	0.241102
437.6000	0.241001
437.4000	0.240618
437.2000	0.24032
437.0000	0.240271
436.8000	0.240209
436.6000	0.24003
436.4000	0.240071
436.2000	0.240013
436.0000	0.239769
435.8000	0.239634
435.6000	0.239392
435.4000	0.2391
435.2000	0.239039
435.0000	0.239144
434.8000	0.239034
434.6000	0.238894
434.4000	0.238724
434.2000	0.238367
434.0000	0.238136
433.8000	0.238129
433.6000	0.23791
433.4000	0.237705
433.2000	0.237768
433.0000	0.237661
432.8000	0.237472
432.6000	0.237202
432.4000	0.237063
432.2000	0.236947
432.0000	0.236568
431.8000	0.236377
431.6000	0.236432
431.4000	0.236293
431.2000	0.236176
431.0000	0.236146
430.8000	0.23589
430.6000	0.23575
430.4000	0.235563
430.2000	0.23533
430.0000	0.235107
429.8000	0.234842
429.6000	0.234797
429.4000	0.234713
429.2000	0.234572
429.0000	0.234418
428.8000	0.234057
428.6000	0.233824
428.4000	0.233849
428.2000	0.23366
428.0000	0.233363
427.8000	0.233212
427.6000	0.233137
427.4000	0.233021
427.2000	0.233048
427.0000	0.2328
426.8000	0.232306
426.6000	0.232321
426.4000	0.232254
426.2000	0.231797
426.0000	0.231561
425.8000	0.23159
425.6000	0.23135
