TITLE	
DATA TYPE	ULTRAVIOLET SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	25/11/19
TIME	13:34:43
SPECTROMETER/DATA SYSTEM	
LOCALE	2057
RESOLUTION	
DELTAX	-0.2
XUNITS	NANOMETERS
YUNITS	ABSORBANCE
FIRSTX	  900.0000
LASTX	  200.0000
NPOINTS	    3501
FIRSTY	     0.01359
MAXY	     2.67495
MINY	     0.00996
XYDATA
877.8000	0.0113917
877.6000	0.0116625
877.4000	0.0118406
877.2000	0.0117652
877.0000	0.0114848
876.8000	0.0118676
876.6000	0.0120204
876.4000	0.0110471
876.2000	0.0111463
876.0000	0.0114501
875.8000	0.0115679
875.6000	0.0118392
875.4000	0.0117504
875.2000	0.0116499
875.0000	0.0119606
874.8000	0.0119428
874.6000	0.0119021
874.4000	0.0121427
874.2000	0.0118295
874.0000	0.0117377
873.8000	0.0117614
873.6000	0.0119312
873.4000	0.0117965
873.2000	0.0116157
873.0000	0.0114037
872.8000	0.0114998
872.6000	0.0117534
872.4000	0.0116467
872.2000	0.0117383
872.0000	0.0111515
871.8000	0.0110921
871.6000	0.0115304
871.4000	0.0117107
871.2000	0.0119065
871.0000	0.0120163
870.8000	0.0117457
870.6000	0.0114523
870.4000	0.0114315
870.2000	0.0111733
870.0000	0.0114638
869.8000	0.0116564
869.6000	0.0116701
869.4000	0.0115747
869.2000	0.0116093
869.0000	0.0117981
868.8000	0.0117674
868.6000	0.0117086
868.4000	0.011581
868.2000	0.0122509
868.0000	0.0124486
867.8000	0.01194
867.6000	0.0117644
867.4000	0.0115006
867.2000	0.0111771
867.0000	0.0109461
866.8000	0.0111227
866.6000	0.0114914
866.4000	0.011163
866.2000	0.0110351
866.0000	0.0114679
865.8000	0.0113463
865.6000	0.0115416
865.4000	0.0116671
865.2000	0.011206
865.0000	0.0115851
864.8000	0.0118756
864.6000	0.0115232
864.4000	0.0116055
864.2000	0.011856
864.0000	0.0118209
863.8000	0.0116771
863.6000	0.0116233
863.4000	0.0117064
863.2000	0.0115459
863.0000	0.0117145
862.8000	0.0122734
862.6000	0.0121122
862.4000	0.0116682
862.2000	0.0115168
862.0000	0.0113348
861.8000	0.0116166
861.6000	0.0117234
861.4000	0.0113911
861.2000	0.0112551
861.0000	0.0110651
860.8000	0.0113991
860.6000	0.011536
860.4000	0.0110354
860.2000	0.0114101
860.0000	0.0115439
859.8000	0.0110167
859.6000	0.0109548
859.4000	0.011031
859.2000	0.0113088
859.0000	0.0113898
858.8000	0.0111989
858.6000	0.0108931
858.4000	0.0108662
858.2000	0.0109467
858.0000	0.0111252
857.8000	0.0112769
857.6000	0.011309
857.4000	0.0111571
857.2000	0.0113486
857.0000	0.0116107
856.8000	0.0111562
856.6000	0.0108386
856.4000	0.0109637
856.2000	0.0113125
856.0000	0.0114248
855.8000	0.0113035
855.6000	0.0112097
855.4000	0.0112804
855.2000	0.0109501
855.0000	0.01057
854.8000	0.0107312
854.6000	0.0109008
854.4000	0.0110481
854.2000	0.0111404
854.0000	0.0110222
853.8000	0.0112332
853.6000	0.0111242
853.4000	0.0110926
853.2000	0.0112108
853.0000	0.0108371
852.8000	0.0109518
852.6000	0.0111382
852.4000	0.0111063
852.2000	0.0111293
852.0000	0.0112676
851.8000	0.0112649
851.6000	0.0110192
851.4000	0.0111875
851.2000	0.011105
851.0000	0.011202
850.8000	0.0113898
850.6000	0.0108148
850.4000	0.0105363
850.2000	0.0109368
850.0000	0.0110617
849.8000	0.010811
849.6000	0.010972
849.4000	0.010678
849.2000	0.0104415
849.0000	0.0106597
848.8000	0.0108948
848.6000	0.0107806
848.4000	0.010603
848.2000	0.0107792
848.0000	0.0111003
847.8000	0.0110749
847.6000	0.0107316
847.4000	0.0110132
847.2000	0.0110534
847.0000	0.0108054
846.8000	0.0109279
846.6000	0.0107077
846.4000	0.0106432
846.2000	0.0106268
846.0000	0.0104971
845.8000	0.0105448
845.6000	0.0109788
845.4000	0.0109398
845.2000	0.0108063
845.0000	0.0105151
844.8000	0.0101559
844.6000	0.0104579
844.4000	0.0107252
844.2000	0.0105235
844.0000	0.00997645
843.8000	0.0102011
843.6000	0.0108101
843.4000	0.0108925
843.2000	0.0108533
843.0000	0.0107267
842.8000	0.0101457
842.6000	0.0103913
842.4000	0.0105594
842.2000	0.0107837
842.0000	0.0107695
841.8000	0.0106719
841.6000	0.0108606
841.4000	0.0106565
841.2000	0.0107226
841.0000	0.0109187
840.8000	0.0109136
840.6000	0.0105857
840.4000	0.0104417
840.2000	0.0102738
840.0000	0.0102029
839.8000	0.0106622
839.6000	0.0105137
839.4000	0.0102699
839.2000	0.0105037
839.0000	0.0103939
838.8000	0.0103486
838.6000	0.0102545
838.4000	0.010458
838.2000	0.0106301
838.0000	0.010175
837.8000	0.0101154
837.6000	0.0101862
837.4000	0.0104609
837.2000	0.0104271
837.0000	0.010159
836.8000	0.0101014
836.6000	0.010208
836.4000	0.0106092
836.2000	0.0106932
836.0000	0.0106606
835.8000	0.0106158
835.6000	0.0102036
835.4000	0.0101997
835.2000	0.0104892
835.0000	0.0102681
834.8000	0.0102801
834.6000	0.0105216
834.4000	0.0104526
834.2000	0.0101899
834.0000	0.0104121
833.8000	0.0103026
833.6000	0.0102762
833.4000	0.0106455
833.2000	0.0105667
833.0000	0.0107106
832.8000	0.0106859
832.6000	0.0107412
832.4000	0.0107414
832.2000	0.0104212
832.0000	0.0106028
831.8000	0.0103107
831.6000	0.0104454
831.4000	0.0107606
831.2000	0.0107558
831.0000	0.0110457
830.8000	0.0109906
830.6000	0.0107077
830.4000	0.0107871
830.2000	0.0107432
830.0000	0.0104128
829.8000	0.0109486
829.6000	0.0108788
829.4000	0.0106126
829.2000	0.0109166
829.0000	0.0109485
828.8000	0.0110235
828.6000	0.0105221
828.4000	0.010546
828.2000	0.0109519
828.0000	0.0106653
827.8000	0.0108085
827.6000	0.0105221
827.4000	0.0105263
827.2000	0.0110701
827.0000	0.0109309
826.8000	0.0106801
826.6000	0.0106063
826.4000	0.0109579
826.2000	0.0108027
826.0000	0.0101766
825.8000	0.0103365
825.6000	0.0105633
825.4000	0.0105584
825.2000	0.0106242
825.0000	0.0109962
824.8000	0.010885
824.6000	0.0105325
824.4000	0.0106534
824.2000	0.0108419
824.0000	0.0112673
823.8000	0.0111909
823.6000	0.0105228
823.4000	0.0105363
823.2000	0.0107807
823.0000	0.0107691
822.8000	0.0106832
822.6000	0.0104522
822.4000	0.0105407
822.2000	0.0108805
822.0000	0.01091
821.8000	0.0105555
821.6000	0.0109909
821.4000	0.0110851
821.2000	0.010889
821.0000	0.0106834
820.8000	0.0106877
820.6000	0.0103926
820.4000	0.00995792
820.2000	0.0105064
820.0000	0.0108622
819.8000	0.0112012
819.6000	0.0107413
819.4000	0.0105115
819.2000	0.0107527
819.0000	0.0105919
818.8000	0.0106073
818.6000	0.010371
818.4000	0.0102777
818.2000	0.0103395
818.0000	0.0110235
817.8000	0.0115411
817.6000	0.0106842
817.4000	0.010785
817.2000	0.0111362
817.0000	0.0108117
816.8000	0.0108065
816.6000	0.011128
816.4000	0.0110539
816.2000	0.010865
816.0000	0.0110749
815.8000	0.0110384
815.6000	0.010855
815.4000	0.010969
815.2000	0.0110344
815.0000	0.0107997
814.8000	0.0108555
814.6000	0.0111172
814.4000	0.0108968
814.2000	0.0103225
814.0000	0.0100825
813.8000	0.0102541
813.6000	0.0107137
813.4000	0.0109765
813.2000	0.0110506
813.0000	0.0108893
812.8000	0.0108282
812.6000	0.011014
812.4000	0.0109564
812.2000	0.0107793
812.0000	0.0109495
811.8000	0.0108414
811.6000	0.0106281
811.4000	0.0107878
811.2000	0.0108669
811.0000	0.0108347
810.8000	0.0108783
810.6000	0.0107514
810.4000	0.0106683
810.2000	0.0108625
810.0000	0.0110077
809.8000	0.0110378
809.6000	0.0104032
809.4000	0.0104175
809.2000	0.0107274
809.0000	0.0106371
808.8000	0.0111261
808.6000	0.0111261
808.4000	0.010874
808.2000	0.0109966
808.0000	0.0108771
807.8000	0.0103268
807.6000	0.01044
807.4000	0.0108634
807.2000	0.0106402
807.0000	0.0106239
806.8000	0.0107677
806.6000	0.0107935
806.4000	0.0106546
806.2000	0.0107511
806.0000	0.0109884
805.8000	0.010925
805.6000	0.0108436
805.4000	0.0108401
805.2000	0.0105643
805.0000	0.0102865
804.8000	0.01047
804.6000	0.0106482
804.4000	0.0105715
804.2000	0.0108395
804.0000	0.0109974
803.8000	0.0109947
803.6000	0.011209
803.4000	0.0111414
803.2000	0.0105373
803.0000	0.0104695
802.8000	0.010817
802.6000	0.0104506
802.4000	0.010539
802.2000	0.0108807
802.0000	0.010935
801.8000	0.0110699
801.6000	0.010915
801.4000	0.0106099
801.2000	0.0107066
801.0000	0.010956
800.8000	0.0110813
800.6000	0.0113701
800.4000	0.01138
800.2000	0.0111283
800.0000	0.0111673
799.8000	0.0111403
799.6000	0.0111073
799.4000	0.0111747
799.2000	0.0108321
799.0000	0.010661
798.8000	0.0109189
798.6000	0.0111035
798.4000	0.0110924
798.2000	0.011073
798.0000	0.0113531
797.8000	0.0112633
797.6000	0.011155
797.4000	0.0112039
797.2000	0.0110443
797.0000	0.0105346
796.8000	0.0104198
796.6000	0.0108455
796.4000	0.011081
796.2000	0.0111444
796.0000	0.0107586
795.8000	0.0110368
795.6000	0.0113261
795.4000	0.0113397
795.2000	0.0115302
795.0000	0.0111454
794.8000	0.0108068
794.6000	0.0109933
794.4000	0.0112743
794.2000	0.0109527
794.0000	0.0107854
793.8000	0.0109198
793.6000	0.0110354
793.4000	0.0111235
793.2000	0.0113399
793.0000	0.0115821
792.8000	0.0113609
792.6000	0.0112605
792.4000	0.0110858
792.2000	0.0110757
792.0000	0.0114767
791.8000	0.0113432
791.6000	0.0110257
791.4000	0.011008
791.2000	0.0110094
791.0000	0.0110617
790.8000	0.0113227
790.6000	0.0116002
790.4000	0.0113141
790.2000	0.0109883
790.0000	0.0111648
789.8000	0.0110984
789.6000	0.0107844
789.4000	0.0110249
789.2000	0.0112016
789.0000	0.011106
788.8000	0.0112994
788.6000	0.0111832
788.4000	0.0112165
788.2000	0.0114161
788.0000	0.0114586
787.8000	0.0110027
787.6000	0.0107056
787.4000	0.0113025
787.2000	0.011459
787.0000	0.0113208
786.8000	0.0113998
786.6000	0.0112435
786.4000	0.0110247
786.2000	0.01106
786.0000	0.0111391
785.8000	0.0108931
785.6000	0.0108912
785.4000	0.0113166
785.2000	0.0113173
785.0000	0.0113737
784.8000	0.011392
784.6000	0.0112289
784.4000	0.0111154
784.2000	0.0110086
784.0000	0.0111685
783.8000	0.0113638
783.6000	0.0112532
783.4000	0.0113116
783.2000	0.0112797
783.0000	0.0111227
782.8000	0.0112082
782.6000	0.0113665
782.4000	0.0115633
782.2000	0.011501
782.0000	0.0112323
781.8000	0.0111303
781.6000	0.0113762
781.4000	0.0117065
781.2000	0.0115398
781.0000	0.0113406
780.8000	0.0115582
780.6000	0.0112724
780.4000	0.0113141
780.2000	0.0115712
780.0000	0.0116994
779.8000	0.0116372
779.6000	0.011166
779.4000	0.010841
779.2000	0.0109608
779.0000	0.0113091
778.8000	0.0113822
778.6000	0.011402
778.4000	0.0114677
778.2000	0.0112381
778.0000	0.0111274
777.8000	0.0113218
777.6000	0.0113796
777.4000	0.0113762
777.2000	0.0115368
777.0000	0.011799
776.8000	0.0116185
776.6000	0.0112876
776.4000	0.0111793
776.2000	0.0115346
776.0000	0.0116859
775.8000	0.0113529
775.6000	0.0115935
775.4000	0.0118727
775.2000	0.0113569
775.0000	0.0114496
774.8000	0.0114975
774.6000	0.0110197
774.4000	0.0112424
774.2000	0.0116079
774.0000	0.0116076
773.8000	0.0116445
773.6000	0.0117561
773.4000	0.011812
773.2000	0.0118853
773.0000	0.0116383
772.8000	0.0116422
772.6000	0.0119573
772.4000	0.0118837
772.2000	0.0118126
772.0000	0.0118497
771.8000	0.0117609
771.6000	0.0117508
771.4000	0.0115695
771.2000	0.0114042
771.0000	0.0115421
770.8000	0.0115554
770.6000	0.011599
770.4000	0.0117428
770.2000	0.0119603
770.0000	0.0122236
769.8000	0.0119333
769.6000	0.0115951
769.4000	0.0118556
769.2000	0.0119034
769.0000	0.011787
768.8000	0.01174
768.6000	0.0115913
768.4000	0.0117155
768.2000	0.0118307
768.0000	0.0117721
767.8000	0.011567
767.6000	0.0116747
767.4000	0.0117819
767.2000	0.011783
767.0000	0.011724
766.8000	0.0114141
766.6000	0.0116199
766.4000	0.0119461
766.2000	0.0117191
766.0000	0.0115134
765.8000	0.0118814
765.6000	0.0121622
765.4000	0.0116671
765.2000	0.0113262
765.0000	0.0116455
764.8000	0.0115779
764.6000	0.0114916
764.4000	0.011791
764.2000	0.0117926
764.0000	0.012008
763.8000	0.0120675
763.6000	0.011935
763.4000	0.0120968
763.2000	0.0119731
763.0000	0.0118022
762.8000	0.0119444
762.6000	0.0121251
762.4000	0.0120209
762.2000	0.0118038
762.0000	0.0118418
761.8000	0.0118999
761.6000	0.0118975
761.4000	0.0119052
761.2000	0.0118058
761.0000	0.0121224
760.8000	0.0123396
760.6000	0.0118399
760.4000	0.0115254
760.2000	0.0119118
760.0000	0.0118337
759.8000	0.0116692
759.6000	0.0120513
759.4000	0.0120348
759.2000	0.0117892
759.0000	0.0119094
758.8000	0.0117971
758.6000	0.0118259
758.4000	0.0119256
758.2000	0.0115232
758.0000	0.0116697
757.8000	0.0119505
757.6000	0.0120076
757.4000	0.0119204
757.2000	0.011838
757.0000	0.0118301
756.8000	0.0118302
756.6000	0.0120711
756.4000	0.0120734
756.2000	0.0119063
756.0000	0.0119701
755.8000	0.0119328
755.6000	0.0118406
755.4000	0.0119438
755.2000	0.011781
755.0000	0.0116799
754.8000	0.0119729
754.6000	0.0120467
754.4000	0.0119328
754.2000	0.0118338
754.0000	0.0119914
753.8000	0.0121283
753.6000	0.0121502
753.4000	0.0121648
753.2000	0.0119858
753.0000	0.0120613
752.8000	0.0123093
752.6000	0.0122153
752.4000	0.0121419
752.2000	0.0119343
752.0000	0.0118511
751.8000	0.0122128
751.6000	0.0121918
751.4000	0.0119159
751.2000	0.0116356
751.0000	0.011793
750.8000	0.0119985
750.6000	0.0120496
750.4000	0.0120975
750.2000	0.0120911
750.0000	0.0123274
749.8000	0.0122663
749.6000	0.012217
749.4000	0.0122544
749.2000	0.0122107
749.0000	0.0121639
748.8000	0.0119363
748.6000	0.0120022
748.4000	0.0121594
748.2000	0.0124145
748.0000	0.0123905
747.8000	0.0120747
747.6000	0.012198
747.4000	0.0122609
747.2000	0.0123561
747.0000	0.0122292
746.8000	0.012081
746.6000	0.0122966
746.4000	0.0121575
746.2000	0.0119937
746.0000	0.0122465
745.8000	0.0122851
745.6000	0.0121536
745.4000	0.0122586
745.2000	0.012405
745.0000	0.0124279
744.8000	0.012381
744.6000	0.0121245
744.4000	0.0121575
744.2000	0.0122624
744.0000	0.0121425
743.8000	0.0121215
743.6000	0.0122081
743.4000	0.0125567
743.2000	0.0124164
743.0000	0.0122661
742.8000	0.0125702
742.6000	0.012441
742.4000	0.0123465
742.2000	0.0124926
742.0000	0.0123385
741.8000	0.0121291
741.6000	0.0123683
741.4000	0.0124232
741.2000	0.012171
741.0000	0.0124766
740.8000	0.0125697
740.6000	0.0123436
740.4000	0.0125383
740.2000	0.0125787
740.0000	0.0124208
739.8000	0.0126242
739.6000	0.0128303
739.4000	0.0127117
739.2000	0.0124024
739.0000	0.0124979
738.8000	0.0126423
738.6000	0.0126148
738.4000	0.012428
738.2000	0.0121935
738.0000	0.0125431
737.8000	0.0128265
737.6000	0.0126631
737.4000	0.012415
737.2000	0.0126065
737.0000	0.0127978
736.8000	0.0128189
736.6000	0.0127526
736.4000	0.0127914
736.2000	0.0128323
736.0000	0.0125645
735.8000	0.0127225
735.6000	0.0128995
735.4000	0.0127618
735.2000	0.0128522
735.0000	0.013054
734.8000	0.0131591
734.6000	0.0129504
734.4000	0.0129109
734.2000	0.0129507
734.0000	0.0127283
733.8000	0.0128335
733.6000	0.0127722
733.4000	0.0127855
733.2000	0.0130127
733.0000	0.0129305
732.8000	0.0130163
732.6000	0.0130004
732.4000	0.0129006
732.2000	0.0128736
732.0000	0.0128904
731.8000	0.0129787
731.6000	0.0130279
731.4000	0.0130793
731.2000	0.0128573
731.0000	0.0127997
730.8000	0.0131054
730.6000	0.0130941
730.4000	0.0129527
730.2000	0.0131415
730.0000	0.0132261
729.8000	0.0130803
729.6000	0.0130466
729.4000	0.0130631
729.2000	0.0130025
729.0000	0.0130162
728.8000	0.0130162
728.6000	0.0129923
728.4000	0.0131386
728.2000	0.0132238
728.0000	0.013267
727.8000	0.013369
727.6000	0.0132795
727.4000	0.0128989
727.2000	0.0129774
727.0000	0.0132649
726.8000	0.0131638
726.6000	0.0132013
726.4000	0.0131156
726.2000	0.012935
726.0000	0.0130511
725.8000	0.0132294
725.6000	0.0132258
725.4000	0.013278
725.2000	0.0131998
725.0000	0.0129907
724.8000	0.0129686
724.6000	0.013205
724.4000	0.0133064
724.2000	0.0131004
724.0000	0.0129515
723.8000	0.0130946
723.6000	0.0133964
723.4000	0.0132491
723.2000	0.0130267
723.0000	0.0131967
722.8000	0.0136229
722.6000	0.0135053
722.4000	0.0132692
722.2000	0.0133273
722.0000	0.0133695
721.8000	0.0134258
721.6000	0.0134001
721.4000	0.013446
721.2000	0.0134054
721.0000	0.0133189
720.8000	0.0132897
720.6000	0.0133583
720.4000	0.0133572
720.2000	0.0132671
720.0000	0.0132666
719.8000	0.0132573
719.6000	0.0132237
719.4000	0.0134054
719.2000	0.013582
719.0000	0.0134106
718.8000	0.0133288
718.6000	0.0134085
718.4000	0.0133677
718.2000	0.0131946
718.0000	0.0133008
717.8000	0.0134404
717.6000	0.0132391
717.4000	0.0131831
717.2000	0.0132699
717.0000	0.0132833
716.8000	0.0133086
716.6000	0.0135349
716.4000	0.0134164
716.2000	0.0134728
716.0000	0.0135372
715.8000	0.0133953
715.6000	0.0135811
715.4000	0.0134669
715.2000	0.0134386
715.0000	0.0136045
714.8000	0.0136516
714.6000	0.0137584
714.4000	0.0135805
714.2000	0.0132622
714.0000	0.0132846
713.8000	0.0133915
713.6000	0.0134835
713.4000	0.0133789
713.2000	0.0133178
713.0000	0.0134132
712.8000	0.0132077
712.6000	0.0131951
712.4000	0.0134411
712.2000	0.0135135
712.0000	0.0134843
711.8000	0.0135172
711.6000	0.0134935
711.4000	0.013532
711.2000	0.0133725
711.0000	0.0132649
710.8000	0.0134678
710.6000	0.0135587
710.4000	0.0135678
710.2000	0.0134141
710.0000	0.0134843
709.8000	0.0135554
709.6000	0.0134616
709.4000	0.0134436
709.2000	0.0136296
709.0000	0.0136823
708.8000	0.0133611
708.6000	0.0133202
708.4000	0.0134216
708.2000	0.0132603
708.0000	0.0132632
707.8000	0.0132944
707.6000	0.0133137
707.4000	0.0134208
707.2000	0.0134129
707.0000	0.0134229
706.8000	0.0135152
706.6000	0.0134951
706.4000	0.013272
706.2000	0.0132875
706.0000	0.0134417
705.8000	0.0135337
705.6000	0.0135797
705.4000	0.0134429
705.2000	0.0134609
705.0000	0.0137094
704.8000	0.0137918
704.6000	0.0135173
704.4000	0.0133877
704.2000	0.0135435
704.0000	0.013514
703.8000	0.0135997
703.6000	0.0137226
703.4000	0.0136149
703.2000	0.0135904
703.0000	0.0135444
702.8000	0.0134351
702.6000	0.0134326
702.4000	0.0134676
702.2000	0.0135717
702.0000	0.0135396
701.8000	0.0134929
701.6000	0.013417
701.4000	0.0134037
701.2000	0.0135731
701.0000	0.0135303
700.8000	0.0133939
700.6000	0.0133124
700.4000	0.0134944
700.2000	0.0135937
700.0000	0.0134172
699.8000	0.013455
699.6000	0.0135318
699.4000	0.0134817
699.2000	0.0136028
699.0000	0.0135466
698.8000	0.0135405
698.6000	0.013746
698.4000	0.0137176
698.2000	0.013561
698.0000	0.0134686
697.8000	0.0135156
697.6000	0.0137597
697.4000	0.0137652
697.2000	0.0135687
697.0000	0.0134832
696.8000	0.013466
696.6000	0.013617
696.4000	0.013644
696.2000	0.0137281
696.0000	0.0138517
695.8000	0.0137594
695.6000	0.0137325
695.4000	0.0136781
695.2000	0.0135558
695.0000	0.0136062
694.8000	0.0136984
694.6000	0.0136718
694.4000	0.0135759
694.2000	0.013635
694.0000	0.0137985
693.8000	0.0137699
693.6000	0.0136584
693.4000	0.0136079
693.2000	0.0136364
693.0000	0.0136603
692.8000	0.0136959
692.6000	0.0139012
692.4000	0.0138269
692.2000	0.0137508
692.0000	0.0138017
691.8000	0.0137625
691.6000	0.0138646
691.4000	0.0136652
691.2000	0.0135707
691.0000	0.0136772
690.8000	0.0137742
690.6000	0.0138605
690.4000	0.0137336
690.2000	0.0137767
690.0000	0.0138449
689.8000	0.0137975
689.6000	0.0138191
689.4000	0.0139084
689.2000	0.013795
689.0000	0.0136257
688.8000	0.0135962
688.6000	0.0136837
688.4000	0.01384
688.2000	0.0138558
688.0000	0.0139421
687.8000	0.013919
687.6000	0.0138711
687.4000	0.0140863
687.2000	0.0140526
687.0000	0.0139119
686.8000	0.0138653
686.6000	0.0138713
686.4000	0.0138107
686.2000	0.0138777
686.0000	0.0140094
685.8000	0.0138962
685.6000	0.0140041
685.4000	0.0139376
685.2000	0.0140139
685.0000	0.0143103
684.8000	0.0143117
684.6000	0.0141099
684.4000	0.013873
684.2000	0.0138377
684.0000	0.0139755
683.8000	0.0140748
683.6000	0.0139511
683.4000	0.0139515
683.2000	0.0138931
683.0000	0.0138367
682.8000	0.0138735
682.6000	0.0137988
682.4000	0.0137322
682.2000	0.0138477
682.0000	0.0140094
681.8000	0.0140774
681.6000	0.0139419
681.4000	0.0138271
681.2000	0.0139839
681.0000	0.01387
680.8000	0.0139449
680.6000	0.0140783
680.4000	0.0141161
680.2000	0.0142006
680.0000	0.0141814
679.8000	0.0141832
679.6000	0.0141528
679.4000	0.0141817
679.2000	0.0141364
679.0000	0.014059
678.8000	0.013889
678.6000	0.0139752
678.4000	0.0139617
678.2000	0.0138253
678.0000	0.0138565
677.8000	0.0139074
677.6000	0.0142445
677.4000	0.0145043
677.2000	0.014383
677.0000	0.0142504
676.8000	0.0141031
676.6000	0.0141098
676.4000	0.0142727
676.2000	0.0142435
676.0000	0.0142321
675.8000	0.0143123
675.6000	0.0143315
675.4000	0.0142884
675.2000	0.0141826
675.0000	0.0142082
674.8000	0.0143686
674.6000	0.0143187
674.4000	0.0142029
674.2000	0.0143772
674.0000	0.0146446
673.8000	0.0145475
673.6000	0.0145674
673.4000	0.0146817
673.2000	0.0147278
673.0000	0.0147438
672.8000	0.0145298
672.6000	0.0143494
672.4000	0.0143495
672.2000	0.0144278
672.0000	0.0144929
671.8000	0.014473
671.6000	0.0145166
671.4000	0.0145485
671.2000	0.0144812
671.0000	0.0145023
670.8000	0.0146199
670.6000	0.0145747
670.4000	0.0145325
670.2000	0.0145862
670.0000	0.0146709
669.8000	0.0145466
669.6000	0.0142992
669.4000	0.0144217
669.2000	0.0146851
669.0000	0.014636
668.8000	0.014576
668.6000	0.0146278
668.4000	0.0145056
668.2000	0.0145665
668.0000	0.0147251
667.8000	0.0147727
667.6000	0.0148754
667.4000	0.0149954
667.2000	0.0148737
667.0000	0.01464
666.8000	0.0146
666.6000	0.0145567
666.4000	0.0146817
666.2000	0.0147923
666.0000	0.0146587
665.8000	0.0145705
665.6000	0.0146898
665.4000	0.0147648
665.2000	0.0146999
665.0000	0.0148105
664.8000	0.0148608
664.6000	0.0148217
664.4000	0.0147457
664.2000	0.0148698
664.0000	0.0149724
663.8000	0.0147104
663.6000	0.0146531
663.4000	0.0148619
663.2000	0.0149342
663.0000	0.0149694
662.8000	0.0149823
662.6000	0.0149065
662.4000	0.0148377
662.2000	0.0148409
662.0000	0.0147373
661.8000	0.0147772
661.6000	0.014895
661.4000	0.0149498
661.2000	0.0151185
661.0000	0.0149933
660.8000	0.0147968
660.6000	0.0148077
660.4000	0.0148165
660.2000	0.0148002
660.0000	0.0147913
659.8000	0.0148532
659.6000	0.0149417
659.4000	0.0149835
659.2000	0.0149673
659.0000	0.0151065
658.8000	0.0151838
658.6000	0.0151737
658.4000	0.0153036
658.2000	0.0151446
658.0000	0.0148811
657.8000	0.0149953
657.6000	0.015163
657.4000	0.015156
657.2000	0.0150758
657.0000	0.0150801
656.8000	0.0150728
656.6000	0.0152746
656.4000	0.0153053
656.2000	0.015092
656.0000	0.0151278
655.8000	0.0152297
655.6000	0.0151255
655.4000	0.0151626
655.2000	0.0154526
655.0000	0.0153156
654.8000	0.0152284
654.6000	0.0155057
654.4000	0.0155098
654.2000	0.0152571
654.0000	0.0151946
653.8000	0.0151971
653.6000	0.0153157
653.4000	0.0153238
653.2000	0.0153356
653.0000	0.0152796
652.8000	0.0152043
652.6000	0.0154392
652.4000	0.0155525
652.2000	0.0155038
652.0000	0.0154862
651.8000	0.0155413
651.6000	0.0155433
