x,y
3.0,-0.025422684771998553
8.0,-0.021077285985333368
12.0,0.0015594991079342492
17.0,-0.008537583331759302
23.0,-0.014059921091378508
29.0,-0.014091064203763578
34.0,-0.017406714148664203
40.0,-0.009494043709655824
46.0,0.005578122667126923
52.0,0.007295182681565375
58.0,0.0009841741091465175
63.0,0.0056846509354754856
69.0,-0.008509384705183058
75.0,0.011054027802062428
81.0,-0.012430253267696716
87.0,0.020147129066468622
92.0,0.005739848833034251
98.0,-0.016222706165421485
104.0,-0.018664423898152788
110.0,-0.0033493905920572863
116.0,-0.017273711180162427
122.0,-0.01713872229380375
127.0,-0.022266945735840014
133.0,-0.04146687137321963
139.0,-0.029007664229502877
145.0,-0.04231163407177307
151.0,-0.05581484954476441
156.0,-0.01076689744389525
162.0,-0.04532238965084419
168.0,-0.025911711804370834
174.0,-0.037214945874505516
180.0,-0.042132608465521075
185.0,-0.014594734215079569
191.0,-0.01860416089331584
197.0,-0.03529605114767184
203.0,-0.021472348445746196
209.0,-0.030456595845748606
215.0,-0.024523035791567005
220.0,-0.017084562156564086
226.0,-0.006365599732999465
232.0,-0.02423387691143936
238.0,-0.012064323537731103
244.0,-0.024557270638747023
249.0,0.0022350046037000726
255.0,0.0011177401936425903
261.0,-0.0065289660048825
267.0,0.0057243242745523195
273.0,-0.0277645197421639
278.0,-0.01132546334253938
284.0,-0.0026725773280949633
290.0,-0.018485932733391306
296.0,-0.024626777290460637
302.0,-0.0315573220077356
308.0,-0.02979765704658075
313.0,-0.01168767319168743
319.0,-0.00145227120602013
325.0,0.006108529891190842
331.0,-0.004407414654616926
337.0,0.0069158889006679155
342.0,-0.002279591742325119
348.0,0.00448467671741938
354.0,0.0066073919744128965
360.0,-0.01286522883408083
366.0,0.024120211747382866
372.0,0.0075879497901435965
377.0,0.004616398142153624
383.0,-0.011983590288949731
389.0,-0.024588730977719395
395.0,-0.013953940520778665
401.0,-0.012317637400088375
406.0,0.0003511685452786849
412.0,0.0009910525875043094
418.0,-0.015156734056977818
424.0,-0.006063490008050585
430.0,-0.01127606295407412
435.0,-0.03881330013528385
441.0,-0.019408444196946224
447.0,-0.017746501200159928
453.0,-0.037608497868691255
459.0,-0.06434841660966364
465.0,-0.06070045867100126
470.0,-0.06484500327095319
476.0,-0.05847904905360451
482.0,-0.05511765338535625
