x,y
3.0,1.0602851644182905
8.0,1.049729219279564
12.0,0.9964155600988349
17.0,1.0198530131017747
23.0,1.0329039092067058
29.0,1.0329779810571853
34.0,1.0408945009163402
40.0,1.0221015425189086
46.0,0.9872380313595911
52.0,0.9833425171423071
58.0,0.9977364211346174
63.0,0.9869959010426715
69.0,1.0197867964633918
75.0,0.9748683530294301
81.0,1.0290352531400004
87.0,0.9546691111077656
92.0,0.9868704639512474
98.0,1.038060596721876
104.0,1.0439132835085512
110.0,1.0077420729011293
116.0,1.040575775103636
122.0,1.0402523900663363
127.0,1.0526086770178793
133.0,1.1001879181296648
139.0,1.0690737455785173
145.0,1.1023300181174887
151.0,1.137142390605649
156.0,1.0251015671175847
162.0,1.1099984942467924
168.0,1.0614797458959335
174.0,1.089469172167149
180.0,1.1018757074168315
185.0,1.0341766650500563
191.0,1.0437684394237106
197.0,1.0846660604308522
203.0,1.0506845555906865
209.0,1.0726464403068143
215.0,1.058091037635369
220.0,1.0401226700223185
226.0,1.0147652805415162
232.0,1.0573867814221483
238.0,1.0281685693274365
244.0,1.0581744488097014
249.0,0.9948669311715307
255.0,0.9974296171978148
261.0,1.0151470712654052
267.0,0.9869057418622168
273.0,1.0660179553529083
278.0,1.026420845107015
284.0,1.0061728104691994
290.0,1.043484332598397
296.0,1.0583438178712756
302.0,1.0753685276281877
308.0,1.071020187957635
313.0,1.0272772566751096
319.0,1.0033495753618782
325.0,0.9860330458625248
331.0,1.0102001174161077
337.0,0.9842017005640156
342.0,1.0052627538572847
348.0,0.989726783943553
354.0,0.9849010671817132
360.0,1.030066418487832
366.0,0.9459752812681005
372.0,0.9826798485089504
377.0,0.989426645537053
383.0,1.0279774555152728
389.0,1.0582511058570563
395.0,1.032651881159719
401.0,1.0287684510530832
406.0,0.9991917313677241
412.0,0.997720618829229
418.0,1.0355158101808477
424.0,1.014059621439305
430.0,1.0263040978149023
435.0,1.0934861838970937
441.0,1.045703217272169
447.0,1.041709203572685
453.0,1.0904568823764467
459.0,1.159707368597938
