335.48	-240.00
335.48	-236.00
335.48	-240.00
335.48	-240.00
335.48	-240.00
335.48	-240.00
335.49	-240.00
335.49	-235.33
335.49	-240.00
335.49	-240.00
335.49	-240.00
335.49	-240.00
335.49	-240.00
335.49	-240.00
335.50	-202.00
335.50	-208.66
335.50	-240.00
335.50	-239.34
335.50	-240.00
335.50	-240.00
335.50	-240.00
335.50	-240.00
335.50	-240.00
335.51	-240.00
335.51	-240.00
335.51	-240.00
335.51	-240.00
335.51	-239.34
335.51	-238.66
335.51	-238.66
335.51	-240.00
335.52	-240.66
335.52	-245.33
335.52	-240.00
335.52	-240.00
335.52	-240.00
335.52	-240.00
335.52	-231.34
335.52	-238.66
335.53	-240.00
335.53	-240.00
335.53	-240.00
335.53	-240.00
335.53	-230.00
335.53	-239.34
335.53	-240.00
335.53	-240.00
335.53	-240.00
335.54	-240.00
335.54	-240.00
335.54	-240.00
335.54	-240.00
335.54	-240.00
335.54	-240.00
335.54	-240.00
335.54	-240.00
335.55	-240.00
335.55	-240.00
335.55	-240.00
335.55	-240.00
335.55	-240.00
335.55	-242.00
335.55	-240.00
335.55	-227.33
335.55	-200.00
335.56	-200.00
335.56	-200.00
335.56	-200.00
335.56	-214.67
335.56	-240.00
335.56	-240.00
335.56	-240.00
335.56	-240.00
335.57	-240.00
335.57	-240.00
335.57	-240.00
335.57	-240.00
335.57	-240.00
335.57	-241.34
335.57	-240.00
335.57	-240.00
335.58	-240.66
335.58	-240.00
335.58	-240.66
335.58	-240.66
335.58	-240.66
335.58	-240.00
335.58	-239.34
335.58	-240.00
335.58	-240.00
335.59	-240.00
335.59	-240.00
335.59	-240.00
335.59	-240.00
335.59	-240.66
335.59	-240.00
335.59	-240.00
335.59	-240.00
335.60	-240.00
335.60	-240.00
335.60	-239.34
335.60	-240.00
335.60	-240.00
335.60	-240.00
335.60	-240.66
335.60	-240.00
335.60	-240.00
335.61	-240.00
335.61	-240.00
335.61	-240.00
335.61	-240.00
335.61	-240.00
335.61	-240.00
335.61	-240.00
335.61	-240.00
335.62	-240.66
335.62	-242.67
335.62	-240.00
335.62	-240.00
335.62	-240.00
335.62	-240.00
335.62	-240.00
335.62	-240.00
335.63	-240.00
335.63	-240.00
335.63	-240.00
335.63	-240.00
335.63	-240.00
335.63	-240.00
335.63	-240.00
335.63	-240.00
335.63	-218.00
335.64	-200.00
335.64	-236.67
335.64	-240.00
335.64	-240.00
335.64	-216.67
335.64	-200.00
335.64	-200.00
335.64	-200.00
335.65	-200.00
335.65	-200.00
335.65	-240.00
335.65	-240.00
335.65	-240.00
335.65	-240.00
335.65	-240.00
335.65	-240.00
335.66	-240.00
335.66	-240.00
335.66	-240.00
335.66	-240.00
335.66	-240.00
335.66	-240.00
335.66	-240.00
335.66	-240.00
335.66	-240.00
335.67	-240.00
335.67	-240.00
335.67	-240.00
335.67	-240.00
335.67	-240.00
335.67	-240.00
335.67	-240.00
335.67	-240.00
