x,y
3.0,0.6221095271051351
8.0,0.6160206266535577
12.0,0.6044430237497731
17.0,0.6005151614446215
23.0,0.61024702393213
29.0,0.6034071225614143
34.0,0.5924871008527438
40.0,0.5976849289710157
46.0,0.6009163606652081
52.0,0.5931979943146282
58.0,0.5959348308577839
63.0,0.5991761590230528
69.0,0.5989545689588601
75.0,0.5971903506145172
81.0,0.5954752288729365
87.0,0.6031568583786335
92.0,0.6077815624266546
98.0,0.5986592908839311
104.0,0.5962859114194755
110.0,0.6024677477395166
116.0,0.5994975200666975
122.0,0.5929139654813963
127.0,0.5851157351707544
133.0,0.5872043757600955
139.0,0.5950916916035698
145.0,0.5987154893746028
151.0,0.595726170450692
156.0,0.6085637863289598
162.0,0.6140447954305571
168.0,0.6063961379750435
174.0,0.6050765020804012
180.0,0.5959135147032459
185.0,0.6075190624823741
191.0,0.6255529765295019
197.0,0.62258186825191
203.0,0.6330956024370721
209.0,0.6243617390448787
215.0,0.6358025512563967
220.0,0.6471551354689361
226.0,0.6553027703465526
232.0,0.6531906742176423
238.0,0.6580158877184871
244.0,0.6631403566951583
249.0,0.6772029021000114
255.0,0.6885424205822265
261.0,0.6777367532001933
267.0,0.6892291857113504
273.0,0.6964790404379142
278.0,0.6966320242717496
284.0,0.7022272541146416
290.0,0.6856694134136894
296.0,0.6902499935463139
302.0,0.7009994446072236
308.0,0.7022319775136605
313.0,0.6987231373738226
319.0,0.6986881663116001
325.0,0.7048784620507395
331.0,0.7001630819014839
337.0,0.6958260655986216
342.0,0.7008351362544522
348.0,0.6910665067163132
354.0,0.6976809201222216
360.0,0.7009870853676907
366.0,0.6913030074993142
371.0,0.6998303582322801
377.0,0.6916647569046578
383.0,0.6947784183338792
389.0,0.6930189198524981
395.0,0.6875418832860396
401.0,0.6903253061929322
406.0,0.6857464850912443
412.0,0.690180267337298
418.0,0.6874217809569709
424.0,0.6770521840005498
430.0,0.6701402336749975
435.0,0.6767027113695243
441.0,0.6690998705797779
447.0,0.6689686951746969
453.0,0.6843559859519096
459.0,0.6840597529036416
464.0,0.673385439544106
470.0,0.6837593012847752
476.0,0.6840738659038498
482.0,0.6889678139190274
488.0,0.7002338215093505
494.0,0.6987336190458907
499.0,0.7044184524206161
505.0,0.6983685071461431
511.0,0.7065690397083879
517.0,0.7091716475435534
523.0,0.7222524070651397
528.0,0.7198867381678422
534.0,0.7227910197033561
540.0,0.7392646414990881
546.0,0.7457611841631749
552.0,0.7508220959565632
557.0,0.7547699494328942
563.0,0.7599350897970226
569.0,0.767151885328054
575.0,0.7586298040644892
581.0,0.7652863174125735
587.0,0.7799118212727434
592.0,0.7763920053464044
598.0,0.764450442810393
604.0,0.7511392441770353
610.0,0.754983091058216
616.0,0.7584042422248741
621.0,0.7704245978666867
627.0,0.7847677756845196
633.0,0.7762675963483041
639.0,0.7697974139753575
645.0,0.779339692208726
650.0,0.77996445625583
656.0,0.7755386788453839
662.0,0.7758156251827582
668.0,0.7815687041374538
674.0,0.7793749724634351
680.0,0.7849816626632815
685.0,0.7797792189917805
691.0,0.8027224796387592
697.0,0.8183615698133853
703.0,0.832552730466781
709.0,0.8445151697969203
714.0,0.8648283574897379
720.0,0.8732173248488497
726.0,0.8993654677813565
732.0,0.9123717945238017
738.0,0.9221681073057866
744.0,0.9449899629631981
749.0,0.9427961881999662
755.0,0.9487378316186357
761.0,0.9508531362272042
767.0,0.9386042334905447
773.0,0.9299464318725167
778.0,0.9226575243000931
784.0,0.9254925789327418
790.0,0.9220229210533756
796.0,0.914663951797137
802.0,0.905567876608663
807.0,0.9008995597095184
813.0,0.8979669417435874
819.0,0.8924072076006888
825.0,0.8933591623252343
831.0,0.8850959875090063
837.0,0.8836292656242531
842.0,0.8747598214354598
848.0,0.8714748866938373
854.0,0.8623673255115236
860.0,0.8583973316058333
866.0,0.8504133482282585
871.0,0.8491900305609132
877.0,0.8467406928489304
883.0,0.8430428281389978
889.0,0.8404273215882764
895.0,0.8356635741822539
900.0,0.831817245315081
906.0,0.8312305878478963
912.0,0.8283078484058096
918.0,0.8221152253613646
924.0,0.8203575324377079
930.0,0.8146478954057236
935.0,0.810705855825804
941.0,0.804634422209891
947.0,0.8046148033820246
953.0,0.8013261863171396
959.0,0.7947204364769164
964.0,0.790267213258177
970.0,0.7854655067573004
976.0,0.777251333156734
982.0,0.7717015920906991
988.0,0.7657934023928998
993.0,0.7589773469232792
999.0,0.7509842031357712
1005.0,0.7445583933334523
1011.0,0.7387703744078303
1017.0,0.7327896692235272
1023.0,0.7239322284757762
1028.0,0.7197279010123897
1034.0,0.7121048241719805
1040.0,0.7041472347561745
1046.0,0.6999228990577482
1052.0,0.6991611551021782
1057.0,0.7069742357613842
1063.0,0.7105707927076692
1069.0,0.7224729017831819
1075.0,0.7367362392224253
1081.0,0.7456788601869022
1086.0,0.7655736277052999
1092.0,0.7854058623027727
1098.0,0.8016531932149744
1104.0,0.8172848669387396
1110.0,0.8303745883491876
1116.0,0.8418553459790495
1121.0,0.8435148554806269
1127.0,0.8513512807186098
1133.0,0.8587553300530417
1139.0,0.8540986003274065
1145.0,0.8579529672042487
1150.0,0.8532724238046956
1156.0,0.8448473530686262
1162.0,0.8397679287972972
1168.0,0.8326545639991342
1174.0,0.8274361728838369
1179.0,0.8218302480510966
1185.0,0.8113195807673291
1191.0,0.8020443813906838
1197.0,0.796068473327426
1203.0,0.7867409052544255
1209.0,0.7798429847925564
1214.0,0.7737085852989054
1220.0,0.7643927225162872
1226.0,0.7606423221243933
1232.0,0.758423633028469
1238.0,0.7543877095472328
1243.0,0.7505340199624415
1249.0,0.7473000107429835
1255.0,0.7446738938829424
1261.0,0.7432620086371329
1267.0,0.7401307984094461
1272.0,0.7356543302823857
1278.0,0.7338891783915233
1284.0,0.7237676623948038
1290.0,0.7191899943019469
1296.0,0.7105427155187037
1302.0,0.7017729033305107
1307.0,0.69242753527293
1313.0,0.675758193041803
1319.0,0.6587419699545293
1325.0,0.6475354497405986
1331.0,0.6322307191639416
1336.0,0.6179955584173384
1342.0,0.6017254329072071
1348.0,0.5803282545671298
1354.0,0.5634957257979144
1360.0,0.5452826455531828
1365.0,0.5307323576721495
1371.0,0.5149113808249632
1377.0,0.4938671609732766
1383.0,0.4768269639735825
1389.0,0.4645164930084849
1395.0,0.4497992210374646
1400.0,0.4377012324413807
1406.0,0.4242015411021737
1412.0,0.4105612013806545
1418.0,0.39804581923847054
1424.0,0.3858314092685418
1429.0,0.3743131710447556
1435.0,0.3623231171497547
1441.0,0.34647794672729604
1447.0,0.3330430563941334
1453.0,0.32160722756957344
1458.0,0.3081614330795158
1464.0,0.2963884881635651
1470.0,0.2825508903727516
1476.0,0.2660576077092615
1482.0,0.2559066181149414
1488.0,0.24663338504388954
1493.0,0.23751806997470065
1499.0,0.22857185197426325
1505.0,0.2150588707595321
1511.0,0.2031212395072584
1517.0,0.19297037757862076
1522.0,0.18063835881767218
1528.0,0.1684202748723684
1534.0,0.1528596031793843
1540.0,0.13503020716114103
1546.0,0.12136375152028928
1551.0,0.10871708791754037
1557.0,0.09678621298546364
1563.0,0.08662765185756968
1569.0,0.07348459907408028
1575.0,0.06399923986585541
1581.0,0.05882413667573726
1586.0,0.05405166100746021
1592.0,0.0514302570506353
