0.0003600000	0.3311965812	0.6807081807
0.0415600000	0.2960927961	-0.0320512821
0.0827600000	0.2075702076	0.4670329670
0.1239600000	-0.4349816850	-0.7310744811
0.1651600000	-0.2060439560	1.1706349206
0.2063600000	-0.4365079365	0.5479242979
0.2475600000	0.2884615385	0.7860195360
0.2887600000	-0.3647741148	-0.1526251526
0.3299600000	0.8073870574	0.1388888889
0.3711600000	-0.7173382173	-0.6227106227
0.4123600000	0.2716727717	0.0579975580
0.4535600000	-0.3617216117	0.0702075702
0.4947600000	-0.3403540904	0.0656288156
0.5359600000	0.2533577534	0.5051892552
0.5771600000	-0.7005494505	-0.8318070818
0.6183600000	0.1678876679	0.4197191697
0.6595600000	-0.0717338217	-0.6929181929
0.7007600000	0.1755189255	0.3525641026
0.7419600000	-0.1205738706	0.2548840049
0.7831600000	1.0699023199	-0.2991452991
0.8243600000	-0.3067765568	0.4655067155
0.8655600000	1.8330280830	0.4548229548
0.9067600000	-0.6791819292	-1.3110500611
0.9479600000	-0.3663003663	0.9142246642
0.9891600000	1.4133089133	-0.6242368742
1.0303600000	-2.1108058608	-1.3186813187
1.0715600000	1.0805860806	0.7356532357
1.1127600000	0.1877289377	-2.5244200244
1.1539600000	-0.1129426129	1.3904151404
1.1951600000	1.6239316239	5.0274725275
1.2363600000	-0.3464590965	-13.7164224664
1.2775600000	-25.1770451770	58.9606227106
1.3187600000	-15.4456654457	19.6581196581
1.3599600000	3.1562881563	-0.7982295482
1.4011600000	1.3049450549	-0.8089133089
1.4423600000	-6.4239926740	1.1355311355
1.4835600000	5.0625763126	-1.2179487179
1.5247600000	-1.2362637363	-1.1797924298
1.5659600000	0.0702075702	1.2957875458
1.6071600000	1.7521367521	0.8180708181
1.6483600000	-1.8223443223	-1.5231990232
1.6895600000	0.6959706960	1.9780219780
1.7307600000	-0.7524420024	-1.4453601954
1.7719600000	-1.2484737485	0.0061050061
1.8131600000	0.3708791209	1.0653235653
1.8543600000	0.0335775336	-0.5097680098
1.8955600000	-0.5296092796	1.5125152625
1.9367600000	0.3220390720	-1.6300366300
1.9779600000	-0.0473137973	-0.0427350427
2.0191600000	0.2396214896	-0.3205128205
2.0603600000	0.3922466422	-1.1340048840
2.1015600000	-0.9020146520	-0.0992063492
2.1427600000	0.9218559219	-0.2655677656
2.1839600000	-0.2442002442	-0.1312576313
2.2251600000	0.2304639805	0.1480463980
2.2663600000	0.2350427350	0.3189865690
2.3075600000	0.0061050061	-0.0854700855
2.3487600000	-0.3342490842	0.7081807082
2.3899600000	-0.0427350427	0.1617826618
2.4311600000	0.1388888889	0.3891941392
2.4723600000	0.5815018315	0.5235042735
2.5135600000	-0.4304029304	-0.1785714286
2.5547600000	-0.2274114774	0.3510378510
2.5959600000	0.3983516484	-0.2884615385
