0.0003600000	-0.5418192918	1.3705738706
0.0415600000	-0.9829059829	0.3647741148
0.0827600000	-0.9249084249	0.4105616606
0.1239600000	-0.2411477411	0.5402930403
0.1651600000	0.2472527473	-0.3922466422
0.2063600000	0.5830280830	0.0656288156
0.2475600000	-0.5525030525	-0.0045787546
0.2887600000	-0.4242979243	-0.0946275946
0.3299600000	0.7203907204	0.0183150183
0.3711600000	-1.3263125763	-1.0882173382
0.4123600000	0.5341880342	-0.5479242979
0.4535600000	-0.9951159951	0.9966422466
0.4947600000	-0.7539682540	-0.8028083028
0.5359600000	0.1495726496	0.4120879121
0.5771600000	-0.8943833944	-0.4258241758
0.6183600000	0.0610500611	0.5738705739
0.6595600000	-0.2136752137	0.7936507937
0.7007600000	-0.6761294261	0.5219780220
0.7419600000	1.0668498168	-0.3342490842
0.7831600000	-1.9566544567	0.7585470085
0.8243600000	1.3049450549	-1.2148962149
0.8655600000	-1.9383394383	0.6990231990
0.9067600000	-0.0518925519	0.8257020757
0.9479600000	1.3079975580	-1.0470085470
0.9891600000	-2.1199633700	0.9310134310
1.0303600000	3.0845543346	-1.9703907204
1.0715600000	-6.0546398046	3.9285714286
1.1127600000	1.1385836386	-0.2167277167
1.1539600000	-1.0683760684	2.1504884005
1.1951600000	-4.7054334554	6.1523199023
1.2363600000	0.1892551893	-1.3766788767
1.2775600000	-32.9181929182	56.6681929182
1.3187600000	-13.0525030525	28.3852258852
1.3599600000	-3.7423687424	10.8653846154
1.4011600000	2.2939560440	-3.9041514042
1.4423600000	-3.6416361416	8.6813186813
1.4835600000	1.2393162393	-3.2600732601
1.5247600000	-1.0683760684	5.4380341880
1.5659600000	-0.1327838828	-1.7735042735
1.6071600000	0.2365689866	-1.8376068376
1.6483600000	-0.0641025641	2.2435897436
1.6895600000	-1.4346764347	-2.0985958486
1.7307600000	0.8653846154	1.5552503053
1.7719600000	-0.7081807082	-1.0424297924
1.8131600000	0.6608669109	0.1953601954
1.8543600000	-0.1251526252	0.8241758242
1.8955600000	-1.2393162393	-1.9108669109
1.9367600000	0.2457264957	0.9096459096
1.9779600000	-0.0183150183	-0.0595238095
2.0191600000	0.4319291819	-0.6013431013
2.0603600000	-0.3128815629	0.4670329670
2.1015600000	-0.7951770452	0.3281440781
2.1427600000	-0.2197802198	0.2960927961
2.1839600000	0.0198412698	0.1114163614
2.2251600000	0.1938339438	-0.1923076923
2.2663600000	0.4792429792	0.2747252747
2.3075600000	-0.9279609280	0.0976800977
2.3487600000	0.9630647131	0.2213064713
2.3899600000	-0.2884615385	0.2274114774
2.4311600000	-0.2915140415	-0.5586080586
2.4723600000	0.0839438339	-0.1236263736
2.5135600000	0.5860805861	-0.4258241758
2.5547600000	0.6929181929	0.8959096459
2.5959600000	-0.2121489621	0.1724664225
