0.0003600000	-1.4621489621	0.5189255189
0.0415600000	-0.1358363858	-0.2625152625
0.0827600000	-0.1572039072	0.4273504274
0.1239600000	0.2350427350	0.5723443223
0.1651600000	0.9096459096	-0.1602564103
0.2063600000	-0.3815628816	0.8302808303
0.2475600000	-0.0320512821	-0.9096459096
0.2887600000	0.1556776557	-0.0885225885
0.3299600000	0.1053113553	-0.0869963370
0.3711600000	-0.3724053724	0.0198412698
0.4123600000	-0.1037851038	1.0805860806
0.4535600000	-0.0442612943	-0.5540293040
0.4947600000	0.2655677656	0.3937728938
0.5359600000	0.0381562882	0.8348595849
0.5771600000	-0.3754578755	-0.1419413919
0.6183600000	0.1236263736	1.0668498168
0.6595600000	-1.5079365079	-0.6028693529
0.7007600000	-0.1037851038	0.5937118437
0.7419600000	-0.1541514042	0.4212454212
0.7831600000	-0.1999389499	0.1388888889
0.8243600000	1.3568376068	-0.0183150183
0.8655600000	-1.7841880342	-0.0076312576
0.9067600000	1.3247863248	0.0091575092
0.9479600000	0.6486568987	-0.0625763126
0.9891600000	-0.3891941392	0.3479853480
1.0303600000	1.7368742369	0.7936507937
1.0715600000	-2.5152625153	1.3568376068
1.1127600000	-0.5952380952	-0.6746031746
1.1539600000	-4.3055555556	3.7347374847
1.1951600000	-7.3672161172	6.7872405372
1.2363600000	8.3348595849	-10.8760683761
1.2775600000	-34.1193528694	55.3266178266
1.3187600000	-13.5683760684	24.7695360195
1.3599600000	2.5015262515	-1.3171550672
1.4011600000	0.0946275946	3.4798534799
1.4423600000	-1.1996336996	8.7438949939
1.4835600000	0.3052503053	-2.8174603175
1.5247600000	-0.3388278388	2.4908424908
1.5659600000	0.0305250305	-1.4652014652
1.6071600000	-0.7493894994	-1.2545787546
1.6483600000	-0.1709401709	1.8711843712
1.6895600000	-0.8501221001	-2.1092796093
1.7307600000	0.4044566545	0.2991452991
1.7719600000	-0.2121489621	-0.5616605617
1.8131600000	-0.9661172161	-0.3861416361
1.8543600000	1.2744200244	0.7448107448
1.8955600000	-1.0485347985	-1.4072039072
1.9367600000	1.3217338217	0.5769230769
1.9779600000	0.0000000000	-0.2411477411
2.0191600000	0.1800976801	0.2960927961
2.0603600000	1.6040903541	0.1846764347
2.1015600000	-1.3721001221	0.2243589744
2.1427600000	0.8348595849	0.0992063492
2.1839600000	-0.5830280830	0.2670940171
2.2251600000	-0.2594627595	0.1236263736
2.2663600000	1.1645299145	-0.3388278388
2.3075600000	-0.8760683761	0.4197191697
2.3487600000	1.0790598291	-0.0183150183
2.3899600000	-0.7722832723	0.1709401709
2.4311600000	-0.0030525031	-0.6349206349
2.4723600000	-0.1037851038	-0.8501221001
2.5135600000	0.0610500611	0.9768009768
2.5547600000	-0.0137362637	-0.2365689866
2.5959600000	0.5280830281	-0.1846764347
