0.0003600000	-0.4792429792	0.2136752137
0.0415600000	-0.3311965812	-0.5433455433
0.0827600000	0.0366300366	0.5555555556
0.1239600000	0.3434065934	0.2625152625
0.1651600000	0.4242979243	-0.1327838828
0.2063600000	0.4227716728	0.1297313797
0.2475600000	0.1572039072	-0.2197802198
0.2887600000	-0.4960317460	-0.1572039072
0.3299600000	1.0271672772	-0.0976800977
0.3711600000	-0.7615995116	0.0549450549
0.4123600000	0.2594627595	0.4273504274
0.4535600000	0.0579975580	0.2670940171
0.4947600000	-0.0167887668	0.4319291819
0.5359600000	0.1388888889	1.4713064713
0.5771600000	-0.2747252747	-1.9230769231
0.6183600000	0.5555555556	-0.0061050061
0.6595600000	-0.1098901099	-0.3067765568
0.7007600000	0.8073870574	0.6211843712
0.7419600000	-1.2500000000	0.3464590965
0.7831600000	2.2054334554	-0.6135531136
0.8243600000	-2.0146520147	-0.1251526252
0.8655600000	0.9813797314	0.6639194139
0.9067600000	-1.3629426129	-1.4407814408
0.9479600000	-0.8379120879	0.5326617827
0.9891600000	3.2341269841	2.5549450549
1.0303600000	-3.7393162393	-3.7606837607
1.0715600000	2.8922466422	6.3064713065
1.1127600000	1.2698412698	5.0488400488
1.1539600000	-2.0238095238	-3.9865689866
1.1951600000	1.9948107448	-17.2222222222
1.2363600000	-0.1739926740	-4.0155677656
1.2775600000	-24.6916971917	58.3623321123
1.3187600000	-18.2661782662	23.0815018315
1.3599600000	-3.7805250305	3.7118437118
1.4011600000	26.7796092796	-18.8293650794
1.4423600000	-13.0753968254	6.8894993895
1.4835600000	3.6553724054	-0.4807692308
1.5247600000	-8.7515262515	0.2045177045
1.5659600000	6.8238705739	0.2655677656
1.6071600000	-4.4459706960	-0.4380341880
1.6483600000	1.2179487179	0.0869963370
1.6895600000	0.7402319902	1.8253968254
1.7307600000	-0.7875457875	-0.8043345543
1.7719600000	-0.5662393162	-0.2121489621
1.8131600000	0.5296092796	0.2014652015
1.8543600000	-0.1083638584	0.3815628816
1.8955600000	0.6471306471	1.0439560440
1.9367600000	0.6486568987	-0.0137362637
1.9779600000	-1.1691086691	-0.9478021978
2.0191600000	1.1843711844	0.4426129426
2.0603600000	0.0778388278	0.0442612943
2.1015600000	-0.9325396825	1.3873626374
2.1427600000	0.9798534799	-0.6532356532
2.1839600000	-0.5921855922	0.2777777778
2.2251600000	0.7783882784	-0.2625152625
2.2663600000	0.1358363858	0.2335164835
2.3075600000	-0.5082417582	-0.8882783883
2.3487600000	0.2029914530	0.0534188034
2.3899600000	-0.1343101343	-0.8379120879
2.4311600000	-0.4929792430	-0.0137362637
2.4723600000	0.0015262515	-0.1907814408
2.5135600000	0.1053113553	-1.0347985348
2.5547600000	0.4441391941	0.8257020757
2.5959600000	-0.5906593407	0.0152625153
