0.0003600000	-0.0625763126	0.9096459096
0.0415600000	0.4304029304	0.2136752137
0.0827600000	0.4410866911	0.3586691087
0.1239600000	-0.1190476190	0.4334554335
0.1651600000	-0.7646520147	0.1678876679
0.2063600000	0.4258241758	0.2090964591
0.2475600000	-1.0683760684	0.0061050061
0.2887600000	-0.6898656899	-0.3083028083
0.3299600000	0.8318070818	0.9081196581
0.3711600000	-1.3934676435	-0.1282051282
0.4123600000	1.4789377289	0.1694139194
0.4535600000	-1.4316239316	-0.5708180708
0.4947600000	0.3525641026	0.0396825397
0.5359600000	0.3220390720	-0.3266178266
0.5771600000	-0.6852869353	0.0717338217
0.6183600000	1.5216727717	0.2991452991
0.6595600000	-0.8852258852	0.2625152625
0.7007600000	1.2164224664	-0.3266178266
0.7419600000	0.3250915751	-0.1923076923
0.7831600000	-0.5387667888	0.8241758242
0.8243600000	2.4801587302	-0.9188034188
0.8655600000	-1.8253968254	0.2472527473
0.9067600000	0.3144078144	0.0961538462
0.9479600000	-0.9768009768	0.2350427350
0.9891600000	-0.3434065934	0.3418803419
1.0303600000	2.0253357753	-1.5384615385
1.0715600000	-1.6285103785	1.5125152625
1.1127600000	-0.1327838828	-1.0332722833
1.1539600000	-3.2890720391	3.5424297924
1.1951600000	-7.2191697192	8.4126984127
1.2363600000	6.8086080586	-11.3064713065
1.2775600000	-33.2554945055	55.0473137973
1.3187600000	-13.0479242979	22.9960317460
1.3599600000	1.5934065934	0.0549450549
1.4011600000	-1.7292429792	3.9682539683
1.4423600000	-1.4041514042	7.4572649573
1.4835600000	1.5354090354	-3.4065934066
1.5247600000	-1.0225885226	2.3717948718
1.5659600000	0.6593406593	-0.7967032967
1.6071600000	0.0671550672	-1.3919413919
1.6483600000	-0.1648351648	1.8238705739
1.6895600000	0.2319902320	-1.2240537241
1.7307600000	0.4242979243	1.3461538462
1.7719600000	0.4288766789	0.2045177045
1.8131600000	0.0351037851	-0.8028083028
1.8543600000	0.2915140415	1.2469474969
1.8955600000	-0.8241758242	-1.2774725275
1.9367600000	0.3571428571	0.5738705739
1.9779600000	0.0763125763	0.0457875458
2.0191600000	-0.2670940171	0.0152625153
2.0603600000	1.1217948718	0.7127594628
2.1015600000	-0.6013431013	-0.9554334554
2.1427600000	-0.1938339438	0.3617216117
2.1839600000	-0.0015262515	-0.3693528694
2.2251600000	-0.3495115995	-0.5906593407
2.2663600000	0.0076312576	0.7631257631
2.3075600000	-0.8714896215	-0.8592796093
2.3487600000	0.1694139194	0.4349816850
2.3899600000	-0.5494505495	-0.3922466422
2.4311600000	0.1831501832	-0.1144688645
2.4723600000	0.1587301587	0.7234432234
2.5135600000	-0.5235042735	0.0961538462
2.5547600000	0.5677655678	-0.0656288156
2.5959600000	-0.5830280830	-0.1846764347
