0.0003600000	-0.1968864469	0.6593406593
0.0415600000	-0.0167887668	0.3342490842
0.0827600000	0.4700854701	-0.2274114774
0.1239600000	-0.2777777778	0.0503663004
0.1651600000	0.5326617827	-0.6791819292
0.2063600000	-0.5219780220	0.9401709402
0.2475600000	0.2716727717	0.1938339438
0.2887600000	-0.0534188034	-0.1312576313
0.3299600000	0.0106837607	-0.3144078144
0.3711600000	0.1816239316	-0.3632478632
0.4123600000	-0.8012820513	0.0289987790
0.4535600000	0.0000000000	0.0396825397
0.4947600000	0.2426739927	-0.3540903541
0.5359600000	-0.7982295482	0.1053113553
0.5771600000	0.8684371184	-0.9569597070
0.6183600000	-0.0381562882	0.3556166056
0.6595600000	-0.2609890110	-0.8547008547
0.7007600000	-1.2118437118	-0.3403540904
0.7419600000	-1.2866300366	-0.4929792430
0.7831600000	0.7387057387	0.1144688645
0.8243600000	-0.3952991453	-0.7905982906
0.8655600000	1.3049450549	1.2774725275
0.9067600000	0.5509768010	2.1123321123
0.9479600000	0.1190476190	-0.9691697192
0.9891600000	1.4316239316	3.3302808303
1.0303600000	-0.7081807082	-4.8870573871
1.0715600000	-0.6669719170	3.6401098901
1.1127600000	0.8775946276	2.5946275946
1.1539600000	-0.7783882784	-5.2457264957
1.1951600000	4.7817460317	-11.3202075702
1.2363600000	1.0882173382	-6.1095848596
1.2775600000	-27.0634920635	57.8632478632
1.3187600000	-16.6605616606	22.9868742369
1.3599600000	-3.2219169719	2.4710012210
1.4011600000	18.4264346764	-18.6721611722
1.4423600000	-9.3589743590	6.7490842491
1.4835600000	4.2048229548	-1.0103785104
1.5247600000	-4.3528693529	2.2283272283
1.5659600000	2.7197802198	-0.3052503053
1.6071600000	0.1678876679	0.5158730159
1.6483600000	-1.8894993895	-0.4884004884
1.6895600000	1.1828449328	0.4975579976
1.7307600000	-1.6575091575	-0.7310744811
1.7719600000	1.4682539683	-0.1907814408
1.8131600000	-0.1221001221	0.9432234432
1.8543600000	0.2564102564	-0.1312576313
1.8955600000	1.0760073260	0.9829059829
1.9367600000	-0.8424908425	-1.0592185592
1.9779600000	-0.0244200244	0.2945665446
2.0191600000	0.8608058608	0.1862026862
2.0603600000	-0.6105006105	-0.6089743590
2.1015600000	0.0747863248	0.8516483516
2.1427600000	0.3388278388	0.4670329670
2.1839600000	-0.9905372405	1.0286935287
2.2251600000	-0.8211233211	0.0015262515
2.2663600000	0.0427350427	-0.4945054945
2.3075600000	-0.7173382173	-0.3357753358
2.3487600000	-0.1877289377	-0.3250915751
2.3899600000	1.3492063492	0.2457264957
2.4311600000	0.0152625153	-0.4090354090
2.4723600000	0.7585470085	0.4502442002
2.5135600000	0.1083638584	0.0366300366
2.5547600000	0.5906593407	0.0793650794
2.5959600000	-0.1388888889	0.1968864469
